timestamp,BCH/USDT_2024_5m,BTC/USDT_2024_5m
2024-01-19 08:25:00,236.7,41188.01
2024-01-19 08:30:00,237.7,41207.77
2024-01-19 08:35:00,237.2,41201.59
2024-01-19 08:40:00,237.2,41200.13
2024-01-19 08:45:00,237.3,41283.3
2024-01-19 08:50:00,237.4,41355.0
2024-01-19 08:55:00,237.4,41289.99
2024-01-19 09:00:00,237.5,41357.82
2024-01-19 09:05:00,237.5,41390.18
2024-01-19 09:10:00,237.6,41394.19
2024-01-19 09:15:00,237.6,41379.1
2024-01-19 09:20:00,237.3,41338.45
2024-01-19 09:25:00,237.1,41315.02
2024-01-19 09:30:00,236.9,41271.1
2024-01-19 09:35:00,236.7,41269.02
2024-01-19 09:40:00,236.9,41326.47
2024-01-19 09:45:00,237.2,41365.46
2024-01-19 09:50:00,237.5,41382.01
2024-01-19 09:55:00,237.5,41398.37
2024-01-19 10:00:00,237.7,41405.0
2024-01-19 10:05:00,237.7,41427.09
2024-01-19 10:10:00,237.9,41440.01
2024-01-19 10:15:00,238.1,41454.71
2024-01-19 10:20:00,238.0,41406.28
2024-01-19 10:25:00,237.9,41417.28
2024-01-19 10:30:00,237.7,41377.93
2024-01-19 10:35:00,237.6,41378.72
2024-01-19 10:40:00,237.1,41358.28
2024-01-19 10:45:00,237.1,41396.6
2024-01-19 10:50:00,237.4,41441.11
2024-01-19 10:55:00,237.5,41486.06
2024-01-19 11:00:00,237.4,41456.0
2024-01-19 11:05:00,237.6,41490.09
2024-01-19 11:10:00,237.4,41447.53
2024-01-19 11:15:00,237.3,41439.95
2024-01-19 11:20:00,237.6,41480.42
2024-01-19 11:25:00,237.8,41484.75
2024-01-19 11:30:00,237.9,41477.89
2024-01-19 11:35:00,237.4,41450.87
2024-01-19 11:40:00,237.1,41401.09
2024-01-19 11:45:00,237.1,41399.75
2024-01-19 11:50:00,237.1,41457.77
2024-01-19 11:55:00,237.2,41475.37
2024-01-19 12:00:00,237.2,41431.42
2024-01-19 12:05:00,237.1,41416.71
2024-01-19 12:10:00,236.8,41367.04
2024-01-19 12:15:00,236.5,41360.97
2024-01-19 12:20:00,236.6,41351.5
2024-01-19 12:25:00,236.5,41328.01
2024-01-19 12:30:00,236.8,41344.3
2024-01-19 12:35:00,237.0,41340.49
2024-01-19 12:40:00,236.8,41310.97
2024-01-19 12:45:00,236.6,41274.99
2024-01-19 12:50:00,236.8,41323.99
2024-01-19 12:55:00,236.7,41337.31
2024-01-19 13:00:00,236.6,41377.61
2024-01-19 13:05:00,236.2,41268.34
2024-01-19 13:10:00,236.2,41317.64
2024-01-19 13:15:00,236.2,41322.96
2024-01-19 13:20:00,236.7,41428.01
2024-01-19 13:25:00,236.6,41381.1
2024-01-19 13:30:00,236.5,41377.07
2024-01-19 13:35:00,236.4,41358.14
2024-01-19 13:40:00,235.8,41300.32
2024-01-19 13:45:00,236.0,41311.22
2024-01-19 13:50:00,236.3,41300.9
2024-01-19 13:55:00,236.8,41393.08
2024-01-19 14:00:00,236.6,41357.69
2024-01-19 14:05:00,236.3,41338.57
2024-01-19 14:10:00,235.7,41292.44
2024-01-19 14:15:00,235.1,41169.37
2024-01-19 14:20:00,234.4,41113.98
2024-01-19 14:25:00,234.0,41057.6
2024-01-19 14:30:00,234.2,41027.89
2024-01-19 14:35:00,234.2,41014.0
2024-01-19 14:40:00,234.2,40929.53
2024-01-19 14:45:00,234.0,40961.91
2024-01-19 14:50:00,235.0,41076.46
2024-01-19 14:55:00,234.8,40969.31
2024-01-19 15:00:00,234.2,40982.3
2024-01-19 15:05:00,233.1,40880.86
2024-01-19 15:10:00,234.0,40931.1
2024-01-19 15:15:00,234.5,41072.47
2024-01-19 15:20:00,234.3,41009.94
2024-01-19 15:25:00,233.0,40826.02
2024-01-19 15:30:00,233.2,40801.1
2024-01-19 15:35:00,234.0,40911.1
2024-01-19 15:40:00,233.3,40840.82
2024-01-19 15:45:00,234.0,40994.84
2024-01-19 15:50:00,234.4,40994.56
2024-01-19 15:55:00,234.4,40894.71
2024-01-19 16:00:00,234.8,40934.98
2024-01-19 16:05:00,232.5,40855.21
2024-01-19 16:10:00,233.4,40803.83
2024-01-19 16:15:00,232.7,40746.12
2024-01-19 16:20:00,233.2,40762.9
2024-01-19 16:25:00,232.3,40610.24
2024-01-19 16:30:00,231.2,40625.0
2024-01-19 16:35:00,229.2,40453.08
2024-01-19 16:40:00,227.0,40363.64
2024-01-19 16:45:00,229.4,40490.0
2024-01-19 16:50:00,228.4,40377.12
2024-01-19 16:55:00,227.9,40395.01
2024-01-19 17:00:00,227.9,40391.27
2024-01-19 17:05:00,227.7,40335.78
2024-01-19 17:10:00,228.9,40534.98
2024-01-19 17:15:00,229.5,40694.08
2024-01-19 17:20:00,229.5,40653.81
2024-01-19 17:25:00,229.8,40726.24
2024-01-19 17:30:00,230.0,40788.62
2024-01-19 17:35:00,231.3,41062.01
2024-01-19 17:40:00,231.7,41080.18
2024-01-19 17:45:00,232.1,41112.78
2024-01-19 17:50:00,232.4,41162.94
2024-01-19 17:55:00,232.6,41239.57
2024-01-19 18:00:00,231.7,41185.99
2024-01-19 18:05:00,232.1,41159.35
2024-01-19 18:10:00,232.7,41150.0
2024-01-19 18:15:00,232.6,41108.0
2024-01-19 18:20:00,232.8,41122.99
2024-01-19 18:25:00,233.6,41343.36
2024-01-19 18:30:00,233.9,41396.0
2024-01-19 18:35:00,234.1,41433.85
2024-01-19 18:40:00,233.8,41415.49
2024-01-19 18:45:00,234.8,41603.17
2024-01-19 18:50:00,235.4,41863.99
2024-01-19 18:55:00,235.6,41808.08
2024-01-19 19:00:00,234.7,41712.0
2024-01-19 19:05:00,234.9,41646.62
2024-01-19 19:10:00,235.0,41626.59
2024-01-19 19:15:00,235.0,41612.0
2024-01-19 19:20:00,235.4,41696.2
2024-01-19 19:25:00,235.7,41706.52
2024-01-19 19:30:00,235.8,41791.09
2024-01-19 19:35:00,236.0,41888.25
2024-01-19 19:40:00,236.2,41884.78
2024-01-19 19:45:00,236.1,41846.04
2024-01-19 19:50:00,235.8,41803.2
2024-01-19 19:55:00,235.9,41814.27
2024-01-19 20:00:00,236.3,41884.47
2024-01-19 20:05:00,236.4,42036.48
2024-01-19 20:10:00,237.0,42162.85
2024-01-19 20:15:00,236.9,42115.05
2024-01-19 20:20:00,237.0,41985.99
2024-01-19 20:25:00,236.5,41908.0
2024-01-19 20:30:00,237.0,42009.99
2024-01-19 20:35:00,236.7,41922.17
2024-01-19 20:40:00,236.7,41932.83
2024-01-19 20:45:00,236.7,41948.35
2024-01-19 20:50:00,236.3,41812.57
2024-01-19 20:55:00,235.4,41620.0
2024-01-19 21:00:00,235.5,41687.54
2024-01-19 21:05:00,235.5,41698.88
2024-01-19 21:10:00,235.3,41647.68
2024-01-19 21:15:00,235.2,41632.7
2024-01-19 21:20:00,235.0,41611.84
2024-01-19 21:25:00,235.2,41581.11
2024-01-19 21:30:00,235.3,41612.77
2024-01-19 21:35:00,235.5,41656.01
2024-01-19 21:40:00,235.9,41699.53
2024-01-19 21:45:00,235.5,41616.33
2024-01-19 21:50:00,235.9,41686.0
2024-01-19 21:55:00,235.9,41633.83
2024-01-19 22:00:00,235.7,41557.85
2024-01-19 22:05:00,235.7,41581.77
2024-01-19 22:10:00,235.8,41628.26
2024-01-19 22:15:00,235.5,41582.98
2024-01-19 22:20:00,235.9,41647.96
2024-01-19 22:25:00,236.0,41635.9
2024-01-19 22:30:00,236.1,41621.98
2024-01-19 22:35:00,236.2,41641.08
2024-01-19 22:40:00,236.0,41587.74
2024-01-19 22:45:00,236.0,41609.46
2024-01-19 22:50:00,236.0,41668.69
2024-01-19 22:55:00,236.0,41687.1
2024-01-19 23:00:00,235.6,41668.01
2024-01-19 23:05:00,236.0,41660.48
2024-01-19 23:10:00,236.3,41670.01
2024-01-19 23:15:00,236.2,41674.01
2024-01-19 23:20:00,236.3,41661.11
2024-01-19 23:25:00,236.0,41647.53
2024-01-19 23:30:00,236.2,41640.56
2024-01-19 23:35:00,236.2,41621.13
2024-01-19 23:40:00,236.6,41643.99
2024-01-19 23:45:00,236.5,41631.99
2024-01-19 23:50:00,236.6,41634.17
2024-01-19 23:55:00,236.8,41659.03
2024-01-20 00:00:00,236.5,41630.67
2024-01-20 00:05:00,236.1,41582.19
2024-01-20 00:10:00,236.5,41603.69
2024-01-20 00:15:00,236.8,41581.1
2024-01-20 00:20:00,236.9,41571.54
2024-01-20 00:25:00,237.2,41623.98
2024-01-20 00:30:00,236.7,41541.49
2024-01-20 00:35:00,236.1,41485.42
2024-01-20 00:40:00,236.2,41530.11
2024-01-20 00:45:00,236.4,41535.12
2024-01-20 00:50:00,236.0,41511.61
2024-01-20 00:55:00,235.4,41482.29
2024-01-20 01:00:00,235.4,41539.0
2024-01-20 01:05:00,235.9,41565.18
2024-01-20 01:10:00,236.0,41584.51
2024-01-20 01:15:00,236.1,41577.76
2024-01-20 01:20:00,236.0,41583.16
2024-01-20 01:25:00,236.6,41606.92
2024-01-20 01:30:00,237.9,41670.92
2024-01-20 01:35:00,237.9,41661.56
2024-01-20 01:40:00,237.4,41627.71
2024-01-20 01:45:00,237.2,41589.51
2024-01-20 01:50:00,237.6,41644.18
2024-01-20 01:55:00,238.0,41655.42
2024-01-20 02:00:00,237.6,41578.39
2024-01-20 02:05:00,237.0,41561.82
2024-01-20 02:10:00,237.3,41583.15
2024-01-20 02:15:00,237.4,41601.09
2024-01-20 02:20:00,237.5,41615.02
2024-01-20 02:25:00,237.4,41605.11
2024-01-20 02:30:00,237.1,41571.01
2024-01-20 02:35:00,237.3,41596.39
2024-01-20 02:40:00,237.5,41624.88
2024-01-20 02:45:00,237.1,41628.16
2024-01-20 02:50:00,237.1,41617.23
2024-01-20 02:55:00,237.0,41621.23
2024-01-20 03:00:00,236.9,41581.96
2024-01-20 03:05:00,236.8,41592.44
2024-01-20 03:10:00,236.7,41592.46
2024-01-20 03:15:00,236.6,41566.0
2024-01-20 03:20:00,236.5,41544.0
2024-01-20 03:25:00,236.5,41570.0
2024-01-20 03:30:00,236.4,41565.29
2024-01-20 03:35:00,236.2,41572.9
2024-01-20 03:40:00,236.1,41555.61
2024-01-20 03:45:00,236.1,41560.92
2024-01-20 03:50:00,236.4,41599.0
2024-01-20 03:55:00,236.7,41634.65
2024-01-20 04:00:00,236.7,41623.97
2024-01-20 04:05:00,236.6,41619.34
2024-01-20 04:10:00,236.8,41614.21
2024-01-20 04:15:00,236.6,41594.13
2024-01-20 04:20:00,236.9,41656.41
2024-01-20 04:25:00,237.1,41623.12
2024-01-20 04:30:00,237.0,41608.82
2024-01-20 04:35:00,237.1,41619.3
2024-01-20 04:40:00,237.2,41627.88
2024-01-20 04:45:00,237.0,41627.75
2024-01-20 04:50:00,237.0,41655.81
2024-01-20 04:55:00,236.7,41607.2
2024-01-20 05:00:00,236.6,41619.2
2024-01-20 05:05:00,236.1,41579.73
2024-01-20 05:10:00,236.2,41587.02
2024-01-20 05:15:00,236.2,41587.93
2024-01-20 05:20:00,236.6,41631.46
2024-01-20 05:25:00,236.6,41633.92
2024-01-20 05:30:00,236.6,41631.55
2024-01-20 05:35:00,236.6,41615.87
2024-01-20 05:40:00,236.1,41590.72
2024-01-20 05:45:00,236.4,41605.2
2024-01-20 05:50:00,236.4,41616.01
2024-01-20 05:55:00,236.5,41627.63
2024-01-20 06:00:00,236.3,41619.76
2024-01-20 06:05:00,236.3,41627.86
2024-01-20 06:10:00,236.2,41637.85
2024-01-20 06:15:00,236.4,41656.03
2024-01-20 06:20:00,236.5,41668.0
2024-01-20 06:25:00,236.4,41663.99
2024-01-20 06:30:00,236.1,41683.28
2024-01-20 06:35:00,235.6,41649.67
2024-01-20 06:40:00,236.1,41696.32
2024-01-20 06:45:00,236.2,41680.9
2024-01-20 06:50:00,236.5,41665.95
2024-01-20 06:55:00,236.4,41672.02
2024-01-20 07:00:00,236.7,41681.53
2024-01-20 07:05:00,236.8,41682.25
2024-01-20 07:10:00,237.0,41691.09
2024-01-20 07:15:00,237.2,41682.25
2024-01-20 07:20:00,237.2,41657.69
2024-01-20 07:25:00,237.1,41695.2
2024-01-20 07:30:00,237.0,41726.7
2024-01-20 07:35:00,237.0,41760.86
2024-01-20 07:40:00,236.8,41730.84
2024-01-20 07:45:00,236.6,41688.97
2024-01-20 07:50:00,236.4,41656.6
2024-01-20 07:55:00,236.4,41650.95
2024-01-20 08:00:00,236.1,41667.09
2024-01-20 08:05:00,236.3,41650.01
2024-01-20 08:10:00,236.1,41641.1
2024-01-20 08:15:00,236.3,41627.71
2024-01-20 08:20:00,236.3,41631.09
2024-01-20 08:25:00,236.2,41585.97
2024-01-20 08:30:00,236.1,41556.0
2024-01-20 08:35:00,235.9,41540.06
2024-01-20 08:40:00,235.9,41550.0
2024-01-20 08:45:00,236.0,41564.01
2024-01-20 08:50:00,236.0,41586.94
2024-01-20 08:55:00,236.1,41590.0
2024-01-20 09:00:00,236.3,41574.6
2024-01-20 09:05:00,236.0,41554.5
2024-01-20 09:10:00,235.7,41549.67
2024-01-20 09:15:00,235.9,41519.37
2024-01-20 09:20:00,236.0,41515.9
2024-01-20 09:25:00,236.0,41516.19
2024-01-20 09:30:00,236.1,41519.85
2024-01-20 09:35:00,236.1,41505.46
2024-01-20 09:40:00,236.3,41547.97
2024-01-20 09:45:00,236.0,41528.2
2024-01-20 09:50:00,235.0,41470.84
2024-01-20 09:55:00,235.4,41521.1
2024-01-20 10:00:00,235.3,41540.17
2024-01-20 10:05:00,235.2,41497.12
2024-01-20 10:10:00,235.1,41515.99
2024-01-20 10:15:00,235.6,41542.65
2024-01-20 10:20:00,236.1,41607.65
2024-01-20 10:25:00,236.0,41584.0
2024-01-20 10:30:00,236.0,41562.23
2024-01-20 10:35:00,235.9,41565.62
2024-01-20 10:40:00,235.9,41549.01
2024-01-20 10:45:00,235.9,41567.46
2024-01-20 10:50:00,235.9,41593.08
2024-01-20 10:55:00,235.6,41543.31
2024-01-20 11:00:00,235.3,41509.63
2024-01-20 11:05:00,235.2,41488.94
2024-01-20 11:10:00,235.6,41527.37
2024-01-20 11:15:00,235.7,41505.25
2024-01-20 11:20:00,235.7,41552.0
2024-01-20 11:25:00,235.7,41543.21
2024-01-20 11:30:00,236.0,41569.4
2024-01-20 11:35:00,236.2,41549.71
2024-01-20 11:40:00,236.2,41548.3
2024-01-20 11:45:00,236.6,41592.01
2024-01-20 11:50:00,236.9,41602.0
2024-01-20 11:55:00,236.9,41580.83
2024-01-20 12:00:00,237.1,41597.73
2024-01-20 12:05:00,237.1,41608.9
2024-01-20 12:10:00,236.9,41591.49
2024-01-20 12:15:00,236.9,41617.45
2024-01-20 12:20:00,237.1,41606.01
2024-01-20 12:25:00,237.0,41593.83
2024-01-20 12:30:00,236.7,41577.99
2024-01-20 12:35:00,236.4,41555.28
2024-01-20 12:40:00,236.4,41580.18
2024-01-20 12:45:00,236.9,41653.95
2024-01-20 12:50:00,236.5,41622.85
2024-01-20 12:55:00,236.6,41620.01
2024-01-20 13:00:00,236.5,41595.24
2024-01-20 13:05:00,237.3,41647.25
2024-01-20 13:10:00,237.2,41677.56
2024-01-20 13:15:00,237.1,41632.01
2024-01-20 13:20:00,237.1,41648.76
2024-01-20 13:25:00,237.1,41659.88
2024-01-20 13:30:00,237.4,41645.27
2024-01-20 13:35:00,237.4,41622.85
2024-01-20 13:40:00,238.1,41642.84
2024-01-20 13:45:00,237.7,41604.76
2024-01-20 13:50:00,238.1,41610.0
2024-01-20 13:55:00,238.3,41633.12
2024-01-20 14:00:00,238.3,41607.65
2024-01-20 14:05:00,238.0,41600.02
2024-01-20 14:10:00,238.3,41609.18
2024-01-20 14:15:00,237.7,41570.98
2024-01-20 14:20:00,237.0,41529.99
2024-01-20 14:25:00,237.4,41559.99
2024-01-20 14:30:00,237.2,41530.5
2024-01-20 14:35:00,237.7,41561.38
2024-01-20 14:40:00,237.7,41528.38
2024-01-20 14:45:00,237.8,41572.02
2024-01-20 14:50:00,238.0,41569.94
2024-01-20 14:55:00,238.0,41542.99
2024-01-20 15:00:00,237.1,41500.01
2024-01-20 15:05:00,237.7,41500.0
2024-01-20 15:10:00,237.6,41529.16
2024-01-20 15:15:00,237.8,41551.02
2024-01-20 15:20:00,238.5,41587.29
2024-01-20 15:25:00,238.2,41602.88
2024-01-20 15:30:00,238.2,41645.8
2024-01-20 15:35:00,238.5,41632.26
2024-01-20 15:40:00,238.2,41601.48
2024-01-20 15:45:00,238.4,41603.01
2024-01-20 15:50:00,238.0,41566.62
2024-01-20 15:55:00,237.6,41570.11
2024-01-20 16:00:00,237.3,41563.33
2024-01-20 16:05:00,237.9,41631.89
2024-01-20 16:10:00,237.7,41613.81
2024-01-20 16:15:00,237.1,41604.32
2024-01-20 16:20:00,237.2,41616.08
2024-01-20 16:25:00,237.3,41630.65
2024-01-20 16:30:00,236.9,41589.21
2024-01-20 16:35:00,236.9,41591.43
2024-01-20 16:40:00,236.9,41568.61
2024-01-20 16:45:00,237.0,41607.53
2024-01-20 16:50:00,236.8,41588.3
2024-01-20 16:55:00,236.4,41563.66
2024-01-20 17:00:00,236.7,41590.67
2024-01-20 17:05:00,237.0,41592.35
2024-01-20 17:10:00,237.0,41608.09
2024-01-20 17:15:00,237.0,41595.85
2024-01-20 17:20:00,237.3,41609.08
2024-01-20 17:25:00,237.0,41592.58
2024-01-20 17:30:00,236.5,41566.61
2024-01-20 17:35:00,236.3,41567.09
2024-01-20 17:40:00,236.2,41543.61
2024-01-20 17:45:00,236.6,41555.82
2024-01-20 17:50:00,236.8,41590.0
2024-01-20 17:55:00,237.5,41591.11
2024-01-20 18:00:00,237.3,41569.37
2024-01-20 18:05:00,237.2,41535.92
2024-01-20 18:10:00,237.0,41537.53
2024-01-20 18:15:00,237.2,41565.06
2024-01-20 18:20:00,237.6,41599.15
2024-01-20 18:25:00,237.6,41610.7
2024-01-20 18:30:00,238.0,41617.47
2024-01-20 18:35:00,237.9,41584.78
2024-01-20 18:40:00,237.5,41564.72
2024-01-20 18:45:00,237.7,41585.32
2024-01-20 18:50:00,237.7,41611.03
2024-01-20 18:55:00,237.6,41606.17
2024-01-20 19:00:00,237.9,41630.76
2024-01-20 19:05:00,237.9,41620.43
2024-01-20 19:10:00,237.8,41630.31
2024-01-20 19:15:00,237.9,41629.89
2024-01-20 19:20:00,238.1,41659.6
2024-01-20 19:25:00,238.0,41667.66
2024-01-20 19:30:00,237.7,41630.37
2024-01-20 19:35:00,237.9,41647.83
2024-01-20 19:40:00,238.0,41638.61
2024-01-20 19:45:00,237.8,41622.02
2024-01-20 19:50:00,238.3,41642.8
2024-01-20 19:55:00,238.2,41632.96
2024-01-20 20:00:00,238.3,41646.01
2024-01-20 20:05:00,238.4,41665.65
2024-01-20 20:10:00,238.5,41692.6
2024-01-20 20:15:00,238.8,41720.85
2024-01-20 20:20:00,238.6,41764.01
2024-01-20 20:25:00,238.6,41717.91
2024-01-20 20:30:00,238.8,41713.57
2024-01-20 20:35:00,239.2,41748.13
2024-01-20 20:40:00,239.1,41780.0
2024-01-20 20:45:00,238.9,41785.99
2024-01-20 20:50:00,238.8,41733.65
2024-01-20 20:55:00,238.9,41751.36
2024-01-20 21:00:00,239.0,41785.73
2024-01-20 21:05:00,239.4,41857.42
2024-01-20 21:10:00,239.6,41838.0
2024-01-20 21:15:00,239.4,41803.61
2024-01-20 21:20:00,239.5,41811.82
2024-01-20 21:25:00,239.5,41809.88
2024-01-20 21:30:00,239.4,41811.03
2024-01-20 21:35:00,239.3,41780.06
2024-01-20 21:40:00,239.3,41795.92
2024-01-20 21:45:00,239.4,41813.18
2024-01-20 21:50:00,239.2,41768.01
2024-01-20 21:55:00,239.2,41733.85
2024-01-20 22:00:00,239.4,41737.9
2024-01-20 22:05:00,239.5,41755.28
2024-01-20 22:10:00,239.8,41777.84
2024-01-20 22:15:00,239.7,41751.1
2024-01-20 22:20:00,239.4,41720.76
2024-01-20 22:25:00,239.5,41717.9
2024-01-20 22:30:00,239.5,41753.47
2024-01-20 22:35:00,239.5,41753.47
2024-01-20 22:40:00,239.6,41811.28
2024-01-20 22:45:00,239.7,41789.64
2024-01-20 22:50:00,239.9,41804.32
2024-01-20 22:55:00,239.7,41781.53
2024-01-20 23:00:00,239.5,41797.28
2024-01-20 23:05:00,239.8,41793.16
2024-01-20 23:10:00,239.8,41755.9
2024-01-20 23:15:00,239.7,41708.17
2024-01-20 23:20:00,239.6,41721.05
2024-01-20 23:25:00,239.3,41729.81
2024-01-20 23:30:00,239.1,41704.27
2024-01-20 23:35:00,239.1,41719.73
2024-01-20 23:40:00,239.0,41719.73
2024-01-20 23:45:00,238.9,41718.96
2024-01-20 23:50:00,238.8,41668.99
2024-01-20 23:55:00,239.1,41696.04
2024-01-21 00:00:00,239.2,41703.52
2024-01-21 00:05:00,239.8,41721.58
2024-01-21 00:10:00,239.5,41697.43
2024-01-21 00:15:00,239.1,41672.11
2024-01-21 00:20:00,239.8,41690.0
2024-01-21 00:25:00,240.4,41696.25
2024-01-21 00:30:00,240.7,41657.93
2024-01-21 00:35:00,240.4,41657.84
2024-01-21 00:40:00,240.4,41641.52
2024-01-21 00:45:00,240.3,41662.83
2024-01-21 00:50:00,240.3,41657.5
2024-01-21 00:55:00,240.1,41645.98
2024-01-21 01:00:00,240.3,41649.92
2024-01-21 01:05:00,240.1,41656.06
2024-01-21 01:10:00,240.3,41674.0
2024-01-21 01:15:00,240.0,41667.53
2024-01-21 01:20:00,240.2,41652.76
2024-01-21 01:25:00,240.2,41666.02
2024-01-21 01:30:00,240.0,41672.02
2024-01-21 01:35:00,240.5,41684.32
2024-01-21 01:40:00,240.5,41681.11
2024-01-21 01:45:00,240.9,41675.51
2024-01-21 01:50:00,242.3,41672.94
2024-01-21 01:55:00,241.6,41666.82
2024-01-21 02:00:00,241.2,41683.04
2024-01-21 02:05:00,241.1,41691.09
2024-01-21 02:10:00,241.3,41673.07
2024-01-21 02:15:00,240.7,41664.69
2024-01-21 02:20:00,240.7,41661.37
2024-01-21 02:25:00,241.4,41711.26
2024-01-21 02:30:00,241.1,41667.89
2024-01-21 02:35:00,241.4,41682.22
2024-01-21 02:40:00,241.3,41692.0
2024-01-21 02:45:00,241.4,41698.43
2024-01-21 02:50:00,241.1,41698.43
2024-01-21 02:55:00,241.3,41699.8
2024-01-21 03:00:00,241.3,41715.06
2024-01-21 03:05:00,241.3,41722.47
2024-01-21 03:10:00,241.3,41703.63
2024-01-21 03:15:00,241.7,41720.38
2024-01-21 03:20:00,242.0,41724.02
2024-01-21 03:25:00,242.0,41715.74
2024-01-21 03:30:00,241.4,41680.17
2024-01-21 03:35:00,241.5,41680.0
2024-01-21 03:40:00,241.4,41683.04
2024-01-21 03:45:00,241.1,41686.08
2024-01-21 03:50:00,241.0,41686.03
2024-01-21 03:55:00,241.1,41680.82
2024-01-21 04:00:00,240.8,41670.0
2024-01-21 04:05:00,240.7,41665.32
2024-01-21 04:10:00,240.9,41669.87
2024-01-21 04:15:00,240.8,41669.61
2024-01-21 04:20:00,240.8,41662.87
2024-01-21 04:25:00,240.7,41660.79
2024-01-21 04:30:00,240.5,41660.0
2024-01-21 04:35:00,240.5,41678.63
2024-01-21 04:40:00,240.5,41668.5
2024-01-21 04:45:00,240.7,41678.64
2024-01-21 04:50:00,240.5,41671.34
2024-01-21 04:55:00,240.5,41673.41
2024-01-21 05:00:00,240.7,41691.1
2024-01-21 05:05:00,240.7,41691.1
2024-01-21 05:10:00,240.6,41675.84
2024-01-21 05:15:00,240.8,41670.0
2024-01-21 05:20:00,240.8,41656.21
2024-01-21 05:25:00,240.9,41656.1
2024-01-21 05:30:00,240.5,41644.97
2024-01-21 05:35:00,239.9,41644.94
2024-01-21 05:40:00,239.8,41649.97
2024-01-21 05:45:00,239.8,41639.86
2024-01-21 05:50:00,239.8,41638.01
2024-01-21 05:55:00,239.7,41628.47
2024-01-21 06:00:00,239.3,41633.92
2024-01-21 06:05:00,239.5,41654.99
2024-01-21 06:10:00,239.4,41654.98
2024-01-21 06:15:00,238.6,41576.13
2024-01-21 06:20:00,238.7,41621.99
2024-01-21 06:25:00,238.8,41633.43
2024-01-21 06:30:00,238.8,41633.43
2024-01-21 06:35:00,238.9,41633.43
2024-01-21 06:40:00,238.9,41613.75
2024-01-21 06:45:00,238.5,41595.75
2024-01-21 06:50:00,238.6,41593.77
2024-01-21 06:55:00,238.7,41597.66
2024-01-21 07:00:00,238.9,41610.86
2024-01-21 07:05:00,238.7,41606.94
2024-01-21 07:10:00,238.7,41596.54
2024-01-21 07:15:00,238.8,41603.99
2024-01-21 07:20:00,238.8,41621.4
2024-01-21 07:25:00,239.0,41629.99
2024-01-21 07:30:00,239.5,41652.43
2024-01-21 07:35:00,239.6,41654.71
2024-01-21 07:40:00,239.9,41651.11
2024-01-21 07:45:00,239.9,41656.32
2024-01-21 07:50:00,240.4,41656.79
2024-01-21 07:55:00,240.1,41648.51
2024-01-21 08:00:00,240.3,41688.29
2024-01-21 08:05:00,240.2,41696.01
2024-01-21 08:10:00,240.4,41696.56
2024-01-21 08:15:00,240.1,41692.01
2024-01-21 08:20:00,240.0,41706.65
2024-01-21 08:25:00,239.9,41700.01
2024-01-21 08:30:00,239.9,41698.94
2024-01-21 08:35:00,239.7,41708.02
2024-01-21 08:40:00,239.4,41674.0
2024-01-21 08:45:00,239.3,41670.53
2024-01-21 08:50:00,239.4,41664.97
2024-01-21 08:55:00,239.4,41663.96
2024-01-21 09:00:00,239.8,41712.14
2024-01-21 09:05:00,239.9,41699.08
2024-01-21 09:10:00,239.6,41677.11
2024-01-21 09:15:00,239.7,41683.78
2024-01-21 09:20:00,239.6,41699.99
2024-01-21 09:25:00,239.6,41698.51
2024-01-21 09:30:00,239.6,41708.32
2024-01-21 09:35:00,239.7,41694.67
2024-01-21 09:40:00,239.8,41709.38
2024-01-21 09:45:00,239.8,41716.9
2024-01-21 09:50:00,239.8,41733.82
2024-01-21 09:55:00,239.9,41747.53
2024-01-21 10:00:00,239.9,41728.42
2024-01-21 10:05:00,239.8,41719.58
2024-01-21 10:10:00,239.9,41712.07
2024-01-21 10:15:00,240.1,41766.11
2024-01-21 10:20:00,240.1,41760.01
2024-01-21 10:25:00,240.4,41797.78
2024-01-21 10:30:00,240.2,41786.48
2024-01-21 10:35:00,240.0,41776.89
2024-01-21 10:40:00,240.0,41757.34
2024-01-21 10:45:00,240.3,41810.66
2024-01-21 10:50:00,240.1,41794.57
2024-01-21 10:55:00,240.1,41785.99
2024-01-21 11:00:00,239.9,41777.61
2024-01-21 11:05:00,240.1,41783.03
2024-01-21 11:10:00,240.2,41792.72
2024-01-21 11:15:00,239.9,41778.56
2024-01-21 11:20:00,240.0,41794.24
2024-01-21 11:25:00,239.9,41780.42
2024-01-21 11:30:00,239.6,41741.1
2024-01-21 11:35:00,239.5,41755.99
2024-01-21 11:40:00,239.4,41724.67
2024-01-21 11:45:00,239.3,41701.42
2024-01-21 11:50:00,239.1,41704.01
2024-01-21 11:55:00,239.3,41719.89
2024-01-21 12:00:00,239.5,41727.91
2024-01-21 12:05:00,239.6,41762.03
2024-01-21 12:10:00,239.7,41796.52
2024-01-21 12:15:00,239.8,41778.64
2024-01-21 12:20:00,239.7,41741.97
2024-01-21 12:25:00,239.5,41758.37
2024-01-21 12:30:00,239.5,41743.96
2024-01-21 12:35:00,239.5,41746.0
2024-01-21 12:40:00,239.5,41742.85
2024-01-21 12:45:00,240.0,41766.01
2024-01-21 12:50:00,239.8,41755.96
2024-01-21 12:55:00,239.9,41735.99
2024-01-21 13:00:00,240.0,41760.0
2024-01-21 13:05:00,240.2,41797.25
2024-01-21 13:10:00,240.3,41802.0
