timestamp,SOL/USDT_2025_5T,BNSOL/USDT_2025_5T
2025-02-02 19:20:00,196.91,203.1
2025-02-02 19:25:00,198.04,204.4
2025-02-02 19:30:00,201.03,207.4
2025-02-02 19:35:00,203.18,209.7
2025-02-02 19:40:00,205.16,211.2
2025-02-02 19:45:00,205.42,211.7
2025-02-02 19:50:00,203.59,209.9
2025-02-02 19:55:00,203.54,209.8
2025-02-02 20:00:00,204.56,210.7
2025-02-02 20:05:00,205.46,211.7
2025-02-02 20:10:00,205.53,212.0
2025-02-02 20:15:00,205.41,211.7
2025-02-02 20:20:00,205.82,212.2
2025-02-02 20:25:00,204.66,211.1
2025-02-02 20:30:00,203.34,209.9
2025-02-02 20:35:00,203.69,210.2
2025-02-02 20:40:00,203.86,210.3
2025-02-02 20:45:00,202.48,209.1
2025-02-02 20:50:00,202.89,209.2
2025-02-02 20:55:00,203.01,209.5
2025-02-02 21:00:00,203.19,210.4
2025-02-02 21:05:00,202.6,209.0
2025-02-02 21:10:00,203.02,209.5
2025-02-02 21:15:00,201.94,208.2
2025-02-02 21:20:00,203.0,209.5
2025-02-02 21:25:00,201.93,208.5
2025-02-02 21:30:00,203.49,209.5
2025-02-02 21:35:00,203.0,209.4
2025-02-02 21:40:00,202.29,208.9
2025-02-02 21:45:00,201.71,208.2
2025-02-02 21:50:00,201.88,208.2
2025-02-02 21:55:00,202.18,208.5
2025-02-02 22:00:00,204.72,211.6
2025-02-02 22:05:00,204.96,211.3
2025-02-02 22:10:00,205.13,211.7
2025-02-02 22:15:00,203.89,210.3
2025-02-02 22:20:00,203.26,209.9
2025-02-02 22:25:00,202.62,209.1
2025-02-02 22:30:00,200.75,207.3
2025-02-02 22:35:00,198.6,205.0
2025-02-02 22:40:00,198.14,204.4
2025-02-02 22:45:00,198.98,205.4
2025-02-02 22:50:00,199.59,205.9
2025-02-02 22:55:00,203.67,209.8
2025-02-02 23:00:00,201.79,208.0
2025-02-02 23:05:00,199.65,206.1
2025-02-02 23:10:00,201.56,207.8
2025-02-02 23:15:00,202.35,209.2
2025-02-02 23:20:00,198.39,204.9
2025-02-02 23:25:00,198.5,205.3
2025-02-02 23:30:00,199.16,205.6
2025-02-02 23:35:00,203.04,209.0
2025-02-02 23:40:00,202.35,209.1
2025-02-02 23:45:00,202.34,209.3
2025-02-02 23:50:00,202.2,208.8
2025-02-02 23:55:00,203.51,209.8
2025-02-03 00:00:00,201.74,208.6
2025-02-03 00:05:00,202.72,209.5
2025-02-03 00:10:00,201.96,208.3
2025-02-03 00:15:00,198.83,205.7
2025-02-03 00:20:00,197.15,203.4
2025-02-03 00:25:00,200.45,206.4
2025-02-03 00:30:00,199.43,205.8
2025-02-03 00:35:00,196.89,203.1
2025-02-03 00:40:00,193.27,198.3
2025-02-03 00:45:00,196.07,202.1
2025-02-03 00:50:00,199.15,205.1
2025-02-03 00:55:00,198.34,204.4
2025-02-03 01:00:00,198.44,203.6
2025-02-03 01:05:00,196.81,203.4
2025-02-03 01:10:00,196.3,202.2
2025-02-03 01:15:00,194.66,200.4
2025-02-03 01:20:00,194.01,199.5
2025-02-03 01:25:00,193.62,199.4
2025-02-03 01:30:00,194.52,200.3
2025-02-03 01:35:00,194.62,200.2
2025-02-03 01:40:00,191.97,197.3
2025-02-03 01:45:00,187.28,193.4
2025-02-03 01:50:00,181.3,186.6
2025-02-03 01:55:00,184.93,189.3
2025-02-03 02:00:00,183.35,188.5
2025-02-03 02:05:00,181.78,183.9
2025-02-03 02:10:00,188.86,188.4
2025-02-03 02:15:00,188.99,194.4
2025-02-03 02:20:00,187.78,192.5
2025-02-03 02:25:00,187.32,192.1
2025-02-03 02:30:00,186.44,192.4
2025-02-03 02:35:00,188.81,194.0
2025-02-03 02:40:00,189.69,194.5
2025-02-03 02:45:00,189.07,194.8
2025-02-03 02:50:00,186.55,192.2
2025-02-03 02:55:00,187.95,193.7
2025-02-03 03:00:00,192.95,198.8
2025-02-03 03:05:00,194.46,201.0
2025-02-03 03:10:00,195.14,201.3
2025-02-03 03:15:00,196.68,202.3
2025-02-03 03:20:00,196.53,202.6
2025-02-03 03:25:00,195.28,200.9
2025-02-03 03:30:00,193.99,199.7
2025-02-03 03:35:00,193.67,199.4
2025-02-03 03:40:00,193.9,199.4
2025-02-03 03:45:00,198.45,204.1
2025-02-03 03:50:00,198.37,204.2
2025-02-03 03:55:00,197.92,203.7
2025-02-03 04:00:00,199.75,205.6
2025-02-03 04:05:00,197.33,203.5
2025-02-03 04:10:00,196.23,202.0
2025-02-03 04:15:00,196.73,202.5
2025-02-03 04:20:00,195.27,201.2
2025-02-03 04:25:00,194.34,200.1
2025-02-03 04:30:00,192.74,198.4
2025-02-03 04:35:00,192.27,198.0
2025-02-03 04:40:00,191.69,197.2
2025-02-03 04:45:00,192.35,198.3
2025-02-03 04:50:00,191.47,197.2
2025-02-03 04:55:00,189.87,195.3
2025-02-03 05:00:00,190.45,196.1
2025-02-03 05:05:00,191.76,197.0
2025-02-03 05:10:00,190.58,196.3
2025-02-03 05:15:00,194.41,199.9
2025-02-03 05:20:00,192.96,198.2
2025-02-03 05:25:00,193.95,199.4
2025-02-03 05:30:00,195.7,201.3
2025-02-03 05:35:00,193.63,199.3
2025-02-03 05:40:00,193.99,199.6
2025-02-03 05:45:00,195.54,200.9
2025-02-03 05:50:00,194.4,200.2
2025-02-03 05:55:00,196.83,202.4
2025-02-03 06:00:00,194.61,200.0
2025-02-03 06:05:00,194.75,200.4
2025-02-03 06:10:00,194.75,200.6
2025-02-03 06:15:00,196.08,201.7
2025-02-03 06:20:00,197.71,203.1
2025-02-03 06:25:00,196.71,202.4
2025-02-03 06:30:00,197.97,203.8
2025-02-03 06:35:00,195.33,201.0
2025-02-03 06:40:00,194.77,200.4
2025-02-03 06:45:00,195.33,200.7
2025-02-03 06:50:00,194.9,200.5
2025-02-03 06:55:00,195.74,201.1
2025-02-03 07:00:00,196.64,202.3
2025-02-03 07:05:00,195.95,201.4
2025-02-03 07:10:00,196.56,202.1
2025-02-03 07:15:00,198.46,204.1
2025-02-03 07:20:00,197.1,202.7
2025-02-03 07:25:00,197.78,203.6
2025-02-03 07:30:00,197.41,203.2
2025-02-03 07:35:00,197.65,203.3
2025-02-03 07:40:00,197.2,203.1
2025-02-03 07:45:00,198.93,204.7
2025-02-03 07:50:00,199.3,205.0
2025-02-03 07:55:00,199.09,204.9
2025-02-03 08:00:00,196.61,202.5
2025-02-03 08:05:00,196.24,202.0
2025-02-03 08:10:00,196.87,202.4
2025-02-03 08:15:00,195.35,200.9
2025-02-03 08:20:00,195.85,201.5
2025-02-03 08:25:00,195.84,201.6
2025-02-03 08:30:00,195.01,200.6
2025-02-03 08:35:00,194.17,199.8
2025-02-03 08:40:00,193.53,199.5
2025-02-03 08:45:00,193.91,200.0
2025-02-03 08:50:00,195.25,200.8
2025-02-03 08:55:00,195.59,201.2
2025-02-03 09:00:00,198.56,204.3
2025-02-03 09:05:00,198.26,204.1
2025-02-03 09:10:00,198.52,204.3
2025-02-03 09:15:00,195.52,201.2
2025-02-03 09:20:00,196.39,202.1
2025-02-03 09:25:00,196.17,202.0
2025-02-03 09:30:00,195.26,201.0
2025-02-03 09:35:00,194.4,199.8
2025-02-03 09:40:00,194.55,199.9
2025-02-03 09:45:00,194.55,200.2
2025-02-03 09:50:00,194.36,200.0
2025-02-03 09:55:00,194.2,200.0
2025-02-03 10:00:00,194.53,200.4
2025-02-03 10:05:00,195.93,201.6
2025-02-03 10:10:00,196.0,201.6
2025-02-03 10:15:00,195.86,201.7
2025-02-03 10:20:00,197.53,203.4
2025-02-03 10:25:00,199.39,205.3
2025-02-03 10:30:00,199.71,205.5
2025-02-03 10:35:00,199.7,205.7
2025-02-03 10:40:00,199.54,205.4
2025-02-03 10:45:00,199.69,205.6
2025-02-03 10:50:00,200.41,206.4
2025-02-03 10:55:00,201.84,207.8
2025-02-03 11:00:00,201.01,206.9
2025-02-03 11:05:00,200.93,206.9
2025-02-03 11:10:00,200.64,206.5
2025-02-03 11:15:00,199.77,205.8
2025-02-03 11:20:00,200.2,206.2
2025-02-03 11:25:00,199.47,205.4
2025-02-03 11:30:00,199.77,205.7
2025-02-03 11:35:00,199.62,205.6
2025-02-03 11:40:00,199.15,205.2
2025-02-03 11:45:00,198.81,204.6
2025-02-03 11:50:00,198.5,204.3
2025-02-03 11:55:00,198.74,204.5
2025-02-03 12:00:00,198.27,204.0
2025-02-03 12:05:00,198.13,204.0
2025-02-03 12:10:00,197.52,203.5
2025-02-03 12:15:00,199.26,205.0
2025-02-03 12:20:00,198.64,204.7
2025-02-03 12:25:00,197.8,203.7
2025-02-03 12:30:00,197.98,204.0
2025-02-03 12:35:00,196.86,202.8
2025-02-03 12:40:00,197.3,203.2
2025-02-03 12:45:00,196.86,202.7
2025-02-03 12:50:00,195.32,201.1
2025-02-03 12:55:00,195.12,201.0
2025-02-03 13:00:00,195.46,201.2
2025-02-03 13:05:00,196.21,201.8
2025-02-03 13:10:00,194.64,200.5
2025-02-03 13:15:00,195.16,201.1
2025-02-03 13:20:00,195.01,200.9
2025-02-03 13:25:00,193.41,199.3
2025-02-03 13:30:00,194.54,200.6
2025-02-03 13:35:00,195.01,200.9
2025-02-03 13:40:00,196.6,202.5
2025-02-03 13:45:00,195.05,200.6
2025-02-03 13:50:00,194.18,200.1
2025-02-03 13:55:00,194.67,200.6
2025-02-03 14:00:00,191.59,197.2
2025-02-03 14:05:00,191.12,197.2
2025-02-03 14:10:00,191.26,197.1
2025-02-03 14:15:00,191.19,196.9
2025-02-03 14:20:00,190.87,196.6
2025-02-03 14:25:00,191.18,197.0
2025-02-03 14:30:00,198.9,204.6
2025-02-03 14:35:00,198.88,205.0
2025-02-03 14:40:00,197.93,203.8
2025-02-03 14:45:00,196.67,202.5
2025-02-03 14:50:00,195.67,201.5
2025-02-03 14:55:00,199.71,205.6
2025-02-03 15:00:00,198.93,204.7
2025-02-03 15:05:00,198.81,205.0
2025-02-03 15:10:00,199.0,205.0
2025-02-03 15:15:00,201.63,207.7
2025-02-03 15:20:00,206.88,212.8
2025-02-03 15:25:00,207.41,213.7
2025-02-03 15:30:00,208.6,215.2
2025-02-03 15:35:00,207.09,213.4
2025-02-03 15:40:00,209.17,215.3
2025-02-03 15:45:00,208.33,214.6
2025-02-03 15:50:00,206.02,212.1
2025-02-03 15:55:00,207.02,213.4
2025-02-03 16:00:00,206.84,213.3
2025-02-03 16:05:00,204.46,211.3
2025-02-03 16:10:00,205.05,211.4
2025-02-03 16:15:00,206.11,212.2
2025-02-03 16:20:00,207.33,213.6
2025-02-03 16:25:00,207.08,213.5
2025-02-03 16:30:00,208.14,214.6
2025-02-03 16:35:00,207.83,214.5
2025-02-03 16:40:00,208.28,214.8
2025-02-03 16:45:00,207.28,213.7
2025-02-03 16:50:00,208.22,214.6
2025-02-03 16:55:00,207.69,214.0
2025-02-03 17:00:00,207.1,213.5
2025-02-03 17:05:00,207.35,214.1
2025-02-03 17:10:00,206.05,212.5
2025-02-03 17:15:00,206.43,212.9
2025-02-03 17:20:00,207.24,213.6
2025-02-03 17:25:00,207.52,213.9
2025-02-03 17:30:00,207.53,214.1
2025-02-03 17:35:00,206.13,212.7
2025-02-03 17:40:00,207.48,214.0
2025-02-03 17:45:00,207.74,214.1
2025-02-03 17:50:00,208.18,214.7
2025-02-03 17:55:00,206.63,213.4
2025-02-03 18:00:00,206.64,213.0
2025-02-03 18:05:00,206.1,212.3
2025-02-03 18:10:00,205.95,212.2
2025-02-03 18:15:00,207.07,213.2
2025-02-03 18:20:00,207.82,214.2
2025-02-03 18:25:00,208.37,215.0
2025-02-03 18:30:00,209.17,215.6
2025-02-03 18:35:00,210.15,216.5
2025-02-03 18:40:00,209.72,216.3
2025-02-03 18:45:00,211.14,217.4
2025-02-03 18:50:00,211.45,217.8
2025-02-03 18:55:00,211.81,218.1
2025-02-03 19:00:00,212.28,218.9
2025-02-03 19:05:00,211.98,218.3
2025-02-03 19:10:00,212.6,218.5
2025-02-03 19:15:00,213.86,220.7
2025-02-03 19:20:00,212.91,219.1
2025-02-03 19:25:00,212.63,218.8
2025-02-03 19:30:00,213.68,219.9
2025-02-03 19:35:00,213.3,219.8
2025-02-03 19:40:00,213.7,219.8
2025-02-03 19:45:00,214.03,220.5
2025-02-03 19:50:00,213.7,220.1
2025-02-03 19:55:00,215.2,221.1
2025-02-03 20:00:00,213.45,220.0
2025-02-03 20:05:00,211.6,218.0
2025-02-03 20:10:00,211.81,218.2
2025-02-03 20:15:00,211.97,218.6
2025-02-03 20:20:00,212.66,219.1
2025-02-03 20:25:00,212.39,218.5
2025-02-03 20:30:00,212.07,218.7
2025-02-03 20:35:00,211.17,217.7
2025-02-03 20:40:00,211.01,217.3
2025-02-03 20:45:00,211.57,218.0
2025-02-03 20:50:00,211.14,217.5
2025-02-03 20:55:00,211.52,217.6
2025-02-03 21:00:00,211.45,218.0
2025-02-03 21:05:00,211.04,217.2
2025-02-03 21:10:00,210.68,216.9
2025-02-03 21:15:00,211.41,217.2
2025-02-03 21:20:00,213.17,219.6
2025-02-03 21:25:00,213.22,219.6
2025-02-03 21:30:00,213.45,220.2
2025-02-03 21:35:00,214.88,221.3
2025-02-03 21:40:00,215.06,221.5
2025-02-03 21:45:00,215.58,222.1
2025-02-03 21:50:00,217.21,223.3
2025-02-03 21:55:00,216.48,223.0
2025-02-03 22:00:00,216.03,222.7
2025-02-03 22:05:00,217.86,224.5
2025-02-03 22:10:00,216.23,222.7
2025-02-03 22:15:00,216.19,222.3
2025-02-03 22:20:00,216.9,223.1
2025-02-03 22:25:00,218.39,224.6
2025-02-03 22:30:00,217.56,223.8
2025-02-03 22:35:00,217.23,223.8
2025-02-03 22:40:00,217.42,223.8
2025-02-03 22:45:00,215.82,222.3
2025-02-03 22:50:00,216.26,223.0
2025-02-03 22:55:00,217.54,224.1
2025-02-03 23:00:00,217.04,223.6
2025-02-03 23:05:00,216.53,223.3
2025-02-03 23:10:00,216.47,222.8
2025-02-03 23:15:00,216.16,222.6
2025-02-03 23:20:00,215.56,222.1
2025-02-03 23:25:00,216.0,222.3
2025-02-03 23:30:00,216.74,223.1
2025-02-03 23:35:00,215.5,222.0
2025-02-03 23:40:00,215.8,222.5
2025-02-03 23:45:00,215.63,222.2
2025-02-03 23:50:00,215.55,222.3
2025-02-03 23:55:00,216.28,222.9
2025-02-04 00:00:00,216.87,223.5
2025-02-04 00:05:00,217.12,223.8
2025-02-04 00:10:00,217.03,223.4
2025-02-04 00:15:00,216.46,223.0
2025-02-04 00:20:00,215.76,222.3
2025-02-04 00:25:00,215.99,222.2
2025-02-04 00:30:00,217.26,223.7
2025-02-04 00:35:00,217.18,223.8
2025-02-04 00:40:00,217.17,223.6
2025-02-04 00:45:00,216.27,223.0
2025-02-04 00:50:00,215.94,222.7
2025-02-04 00:55:00,215.3,221.7
2025-02-04 01:00:00,215.51,222.4
2025-02-04 01:05:00,216.15,222.7
2025-02-04 01:10:00,215.73,222.1
2025-02-04 01:15:00,216.33,222.1
2025-02-04 01:20:00,216.92,223.7
2025-02-04 01:25:00,217.29,222.9
2025-02-04 01:30:00,217.54,224.3
2025-02-04 01:35:00,218.94,225.5
2025-02-04 01:40:00,218.42,225.1
2025-02-04 01:45:00,218.36,224.5
2025-02-04 01:50:00,218.21,224.7
2025-02-04 01:55:00,218.64,225.0
2025-02-04 02:00:00,218.89,225.4
2025-02-04 02:05:00,218.29,224.9
2025-02-04 02:10:00,218.4,224.8
2025-02-04 02:15:00,219.57,226.0
2025-02-04 02:20:00,219.58,226.3
2025-02-04 02:25:00,218.2,224.6
2025-02-04 02:30:00,218.68,225.3
2025-02-04 02:35:00,217.01,223.3
2025-02-04 02:40:00,217.21,223.6
2025-02-04 02:45:00,217.11,223.5
2025-02-04 02:50:00,216.34,222.7
2025-02-04 02:55:00,215.67,222.0
2025-02-04 03:00:00,215.39,221.6
2025-02-04 03:05:00,215.78,222.3
2025-02-04 03:10:00,216.17,222.8
2025-02-04 03:15:00,216.09,222.4
2025-02-04 03:20:00,215.13,221.6
2025-02-04 03:25:00,214.29,220.8
2025-02-04 03:30:00,214.05,220.4
2025-02-04 03:35:00,214.7,221.1
2025-02-04 03:40:00,215.23,221.7
2025-02-04 03:45:00,214.63,221.0
2025-02-04 03:50:00,215.01,221.4
2025-02-04 03:55:00,215.48,221.8
2025-02-04 04:00:00,215.42,221.7
2025-02-04 04:05:00,214.98,221.4
2025-02-04 04:10:00,215.74,222.1
2025-02-04 04:15:00,215.21,221.9
2025-02-04 04:20:00,214.55,220.8
2025-02-04 04:25:00,214.4,221.2
2025-02-04 04:30:00,214.82,221.3
2025-02-04 04:35:00,213.92,220.6
2025-02-04 04:40:00,213.58,220.4
2025-02-04 04:45:00,213.37,220.0
2025-02-04 04:50:00,212.78,219.2
2025-02-04 04:55:00,212.93,219.4
2025-02-04 05:00:00,211.67,218.0
2025-02-04 05:05:00,210.64,216.9
2025-02-04 05:10:00,208.32,214.2
2025-02-04 05:15:00,205.52,211.3
2025-02-04 05:20:00,204.95,211.0
2025-02-04 05:25:00,204.2,210.3
2025-02-04 05:30:00,202.59,208.6
2025-02-04 05:35:00,202.57,208.4
2025-02-04 05:40:00,203.21,209.2
2025-02-04 05:45:00,204.09,210.4
2025-02-04 05:50:00,204.53,211.1
2025-02-04 05:55:00,203.94,210.0
2025-02-04 06:00:00,206.05,212.0
2025-02-04 06:05:00,206.07,212.1
2025-02-04 06:10:00,206.6,213.0
2025-02-04 06:15:00,207.12,213.3
2025-02-04 06:20:00,205.3,211.5
2025-02-04 06:25:00,204.14,210.3
2025-02-04 06:30:00,205.29,211.4
2025-02-04 06:35:00,205.08,211.0
2025-02-04 06:40:00,206.09,212.3
2025-02-04 06:45:00,206.43,212.5
2025-02-04 06:50:00,206.55,213.1
2025-02-04 06:55:00,206.61,212.8
2025-02-04 07:00:00,206.72,212.9
2025-02-04 07:05:00,206.01,212.1
2025-02-04 07:10:00,206.67,212.8
2025-02-04 07:15:00,207.78,213.6
2025-02-04 07:20:00,206.54,212.7
2025-02-04 07:25:00,205.62,212.0
2025-02-04 07:30:00,205.46,211.6
2025-02-04 07:35:00,206.43,212.8
2025-02-04 07:40:00,206.53,212.7
2025-02-04 07:45:00,205.11,211.2
2025-02-04 07:50:00,203.92,210.2
2025-02-04 07:55:00,204.23,210.4
2025-02-04 08:00:00,203.4,209.4
2025-02-04 08:05:00,205.6,211.3
2025-02-04 08:10:00,205.68,211.5
2025-02-04 08:15:00,204.95,211.1
2025-02-04 08:20:00,205.21,211.7
2025-02-04 08:25:00,205.7,212.0
2025-02-04 08:30:00,204.39,210.8
2025-02-04 08:35:00,203.74,209.5
2025-02-04 08:40:00,202.88,209.1
2025-02-04 08:45:00,203.49,209.9
2025-02-04 08:50:00,203.26,209.4
2025-02-04 08:55:00,203.61,209.8
2025-02-04 09:00:00,204.75,211.0
2025-02-04 09:05:00,205.4,211.7
2025-02-04 09:10:00,205.16,211.4
2025-02-04 09:15:00,204.73,210.9
2025-02-04 09:20:00,205.4,211.7
2025-02-04 09:25:00,205.24,211.2
2025-02-04 09:30:00,205.62,211.7
2025-02-04 09:35:00,205.97,212.3
2025-02-04 09:40:00,206.1,212.0
2025-02-04 09:45:00,206.01,212.1
2025-02-04 09:50:00,204.95,211.2
2025-02-04 09:55:00,204.64,211.1
2025-02-04 10:00:00,206.42,213.0
2025-02-04 10:05:00,206.69,213.6
2025-02-04 10:10:00,206.48,213.1
2025-02-04 10:15:00,206.8,213.6
2025-02-04 10:20:00,208.38,215.2
2025-02-04 10:25:00,208.1,214.5
2025-02-04 10:30:00,207.94,214.9
2025-02-04 10:35:00,207.44,214.1
2025-02-04 10:40:00,208.59,215.2
2025-02-04 10:45:00,207.91,214.6
2025-02-04 10:50:00,207.51,214.7
2025-02-04 10:55:00,207.58,214.6
2025-02-04 11:00:00,209.51,215.6
2025-02-04 11:05:00,210.51,217.2
2025-02-04 11:10:00,209.81,216.6
2025-02-04 11:15:00,210.15,216.5
2025-02-04 11:20:00,209.87,216.7
2025-02-04 11:25:00,210.26,217.0
2025-02-04 11:30:00,209.87,216.4
2025-02-04 11:35:00,209.58,216.4
2025-02-04 11:40:00,209.72,216.4
2025-02-04 11:45:00,209.47,216.1
2025-02-04 11:50:00,208.09,214.6
2025-02-04 11:55:00,207.67,214.2
2025-02-04 12:00:00,208.45,215.1
2025-02-04 12:05:00,208.6,215.2
2025-02-04 12:10:00,209.09,215.7
2025-02-04 12:15:00,209.92,216.5
2025-02-04 12:20:00,209.51,216.2
2025-02-04 12:25:00,210.18,216.9
2025-02-04 12:30:00,212.0,218.5
2025-02-04 12:35:00,211.89,218.7
2025-02-04 12:40:00,211.21,217.8
2025-02-04 12:45:00,211.18,217.8
2025-02-04 12:50:00,211.55,218.3
2025-02-04 12:55:00,211.17,217.9
2025-02-04 13:00:00,212.25,219.1
2025-02-04 13:05:00,212.5,219.1
2025-02-04 13:10:00,212.8,219.6
2025-02-04 13:15:00,212.78,219.2
2025-02-04 13:20:00,212.36,219.2
2025-02-04 13:25:00,212.53,219.2
2025-02-04 13:30:00,212.04,218.7
2025-02-04 13:35:00,211.72,218.3
2025-02-04 13:40:00,212.16,218.6
2025-02-04 13:45:00,213.05,219.5
2025-02-04 13:50:00,210.41,217.7
2025-02-04 13:55:00,210.36,216.7
2025-02-04 14:00:00,211.36,218.0
2025-02-04 14:05:00,210.76,217.2
2025-02-04 14:10:00,209.93,216.1
2025-02-04 14:15:00,211.61,217.8
2025-02-04 14:20:00,211.43,217.8
2025-02-04 14:25:00,211.96,218.5
2025-02-04 14:30:00,214.82,222.3
2025-02-04 14:35:00,215.81,222.8
2025-02-04 14:40:00,215.14,221.6
2025-02-04 14:45:00,214.2,220.9
2025-02-04 14:50:00,214.62,221.9
2025-02-04 14:55:00,214.24,220.6
2025-02-04 15:00:00,212.39,218.9
2025-02-04 15:05:00,213.63,220.3
2025-02-04 15:10:00,212.19,218.7
2025-02-04 15:15:00,211.71,217.8
2025-02-04 15:20:00,212.36,219.0
2025-02-04 15:25:00,212.48,219.7
2025-02-04 15:30:00,213.19,219.2
2025-02-04 15:35:00,214.02,220.8
2025-02-04 15:40:00,213.85,220.4
2025-02-04 15:45:00,215.66,222.1
2025-02-04 15:50:00,216.07,222.4
2025-02-04 15:55:00,215.65,222.4
2025-02-04 16:00:00,217.46,224.0
2025-02-04 16:05:00,216.79,223.6
2025-02-04 16:10:00,217.56,224.2
2025-02-04 16:15:00,216.16,222.7
2025-02-04 16:20:00,215.95,222.6
2025-02-04 16:25:00,216.26,223.1
2025-02-04 16:30:00,216.06,222.7
2025-02-04 16:35:00,216.26,223.0
2025-02-04 16:40:00,216.28,222.8
2025-02-04 16:45:00,216.29,222.9
2025-02-04 16:50:00,215.32,221.8
2025-02-04 16:55:00,214.55,221.2
2025-02-04 17:00:00,214.32,220.6
2025-02-04 17:05:00,213.86,220.3
2025-02-04 17:10:00,215.94,222.7
2025-02-04 17:15:00,215.12,222.0
2025-02-04 17:20:00,214.62,221.4
2025-02-04 17:25:00,213.86,220.3
2025-02-04 17:30:00,212.87,220.0
2025-02-04 17:35:00,213.36,219.7
2025-02-04 17:40:00,213.42,220.0
2025-02-04 17:45:00,213.77,220.3
2025-02-04 17:50:00,213.63,220.0
2025-02-04 17:55:00,213.86,220.3
2025-02-04 18:00:00,213.46,219.9
2025-02-04 18:05:00,213.0,219.5
2025-02-04 18:10:00,212.89,219.3
2025-02-04 18:15:00,213.05,219.8
2025-02-04 18:20:00,212.91,219.2
2025-02-04 18:25:00,212.31,218.8
2025-02-04 18:30:00,212.09,218.5
2025-02-04 18:35:00,213.65,219.9
2025-02-04 18:40:00,213.14,219.5
2025-02-04 18:45:00,213.61,219.9
2025-02-04 18:50:00,213.13,219.6
2025-02-04 18:55:00,214.47,221.2
2025-02-04 19:00:00,215.32,221.8
2025-02-04 19:05:00,214.92,221.4
2025-02-04 19:10:00,217.35,223.9
2025-02-04 19:15:00,217.64,224.2
2025-02-04 19:20:00,217.82,224.4
2025-02-04 19:25:00,217.4,223.6
2025-02-04 19:30:00,217.83,224.2
2025-02-04 19:35:00,216.08,222.7
2025-02-04 19:40:00,216.92,223.6
2025-02-04 19:45:00,214.08,220.6
2025-02-04 19:50:00,211.08,217.8
2025-02-04 19:55:00,208.29,214.8
2025-02-04 20:00:00,209.5,215.9
2025-02-04 20:05:00,208.6,214.8
2025-02-04 20:10:00,207.36,213.4
2025-02-04 20:15:00,206.56,213.0
2025-02-04 20:20:00,205.63,212.2
2025-02-04 20:25:00,206.94,213.4
2025-02-04 20:30:00,205.97,212.3
2025-02-04 20:35:00,207.83,214.4
2025-02-04 20:40:00,207.84,214.1
2025-02-04 20:45:00,207.19,213.6
2025-02-04 20:50:00,208.73,215.2
2025-02-04 20:55:00,206.21,212.5
2025-02-04 21:00:00,205.29,211.7
2025-02-04 21:05:00,205.42,211.7
2025-02-04 21:10:00,205.99,212.0
2025-02-04 21:15:00,206.34,212.6
2025-02-04 21:20:00,205.96,212.1
2025-02-04 21:25:00,205.24,211.6
2025-02-04 21:30:00,205.58,211.8
2025-02-04 21:35:00,203.78,210.0
2025-02-04 21:40:00,203.61,209.7
2025-02-04 21:45:00,204.58,210.7
2025-02-04 21:50:00,203.96,210.2
2025-02-04 21:55:00,203.11,209.2
2025-02-04 22:00:00,203.49,210.0
2025-02-04 22:05:00,202.89,209.3
2025-02-04 22:10:00,203.72,209.8
2025-02-04 22:15:00,204.44,211.0
2025-02-04 22:20:00,203.92,209.9
2025-02-04 22:25:00,203.63,209.8
2025-02-04 22:30:00,203.84,210.0
2025-02-04 22:35:00,203.43,209.6
2025-02-04 22:40:00,204.5,210.8
2025-02-04 22:45:00,206.17,212.5
2025-02-04 22:50:00,205.01,211.2
2025-02-04 22:55:00,205.48,211.8
2025-02-04 23:00:00,205.02,211.5
2025-02-04 23:05:00,205.39,211.4
2025-02-04 23:10:00,205.66,212.1
2025-02-04 23:15:00,204.45,211.2
2025-02-04 23:20:00,204.73,211.1
2025-02-04 23:25:00,204.72,211.0
2025-02-04 23:30:00,205.43,211.5
2025-02-04 23:35:00,205.75,211.9
2025-02-04 23:40:00,206.11,212.2
2025-02-04 23:45:00,206.8,213.4
2025-02-04 23:50:00,207.42,213.6
2025-02-04 23:55:00,206.64,212.9
2025-02-05 00:00:00,206.94,213.3
2025-02-05 00:05:00,206.7,213.0
2025-02-05 00:10:00,206.69,212.9
2025-02-05 00:15:00,206.29,212.6
2025-02-05 00:20:00,206.12,212.4
2025-02-05 00:25:00,207.13,213.5
2025-02-05 00:30:00,206.37,212.8
2025-02-05 00:35:00,206.38,212.6
2025-02-05 00:40:00,207.06,213.6
2025-02-05 00:45:00,207.42,214.0
2025-02-05 00:50:00,206.92,213.4
2025-02-05 00:55:00,206.71,213.1
2025-02-05 01:00:00,208.84,215.0
2025-02-05 01:05:00,208.86,215.5
2025-02-05 01:10:00,208.18,214.8
2025-02-05 01:15:00,207.85,214.0
2025-02-05 01:20:00,207.77,214.1
2025-02-05 01:25:00,207.49,214.4
2025-02-05 01:30:00,207.61,214.4
2025-02-05 01:35:00,207.3,213.8
2025-02-05 01:40:00,206.95,214.0
2025-02-05 01:45:00,207.13,213.2
2025-02-05 01:50:00,205.93,212.4
2025-02-05 01:55:00,205.52,212.0
2025-02-05 02:00:00,205.56,212.0
2025-02-05 02:05:00,206.44,212.7
2025-02-05 02:10:00,206.1,212.5
2025-02-05 02:15:00,205.85,212.3
2025-02-05 02:20:00,205.27,211.6
2025-02-05 02:25:00,206.14,212.7
2025-02-05 02:30:00,205.42,211.9
2025-02-05 02:35:00,205.95,212.1
2025-02-05 02:40:00,206.4,212.5
