timestamp,SANDUSDT_2024_5m,MANAUSDT_2024_5m,AXSUSDT_2024_5m
2024-07-25 01:15:00,0.3076,0.3176,5.706
2024-07-25 01:20:00,0.3052,0.3151,5.672
2024-07-25 01:25:00,0.3053,0.3153,5.685
2024-07-25 01:30:00,0.3046,0.3152,5.678
2024-07-25 01:35:00,0.3059,0.3167,5.7
2024-07-25 01:40:00,0.3064,0.3167,5.694
2024-07-25 01:45:00,0.3054,0.3164,5.698
2024-07-25 01:50:00,0.3065,0.3173,5.703
2024-07-25 01:55:00,0.3076,0.3181,5.71
2024-07-25 02:00:00,0.3067,0.3173,5.691
2024-07-25 02:05:00,0.3068,0.3183,5.701
2024-07-25 02:10:00,0.3061,0.3171,5.681
2024-07-25 02:15:00,0.306,0.3168,5.675
2024-07-25 02:20:00,0.3054,0.3165,5.668
2024-07-25 02:25:00,0.305,0.3162,5.663
2024-07-25 02:30:00,0.3055,0.3158,5.663
2024-07-25 02:35:00,0.3054,0.3158,5.663
2024-07-25 02:40:00,0.3038,0.314,5.626
2024-07-25 02:45:00,0.3037,0.314,5.622
2024-07-25 02:50:00,0.3055,0.3155,5.646
2024-07-25 02:55:00,0.3062,0.3165,5.655
2024-07-25 03:00:00,0.3057,0.3162,5.656
2024-07-25 03:05:00,0.3049,0.3156,5.642
2024-07-25 03:10:00,0.3036,0.3151,5.631
2024-07-25 03:15:00,0.3037,0.3158,5.628
2024-07-25 03:20:00,0.3041,0.3153,5.631
2024-07-25 03:25:00,0.3048,0.3163,5.635
2024-07-25 03:30:00,0.3045,0.3162,5.637
2024-07-25 03:35:00,0.3039,0.3151,5.621
2024-07-25 03:40:00,0.3044,0.3157,5.625
2024-07-25 03:45:00,0.304,0.3152,5.611
2024-07-25 03:50:00,0.3046,0.316,5.631
2024-07-25 03:55:00,0.3041,0.316,5.628
2024-07-25 04:00:00,0.3032,0.3155,5.611
2024-07-25 04:05:00,0.3038,0.3161,5.615
2024-07-25 04:10:00,0.3049,0.3166,5.613
2024-07-25 04:15:00,0.3057,0.3171,5.629
2024-07-25 04:20:00,0.3056,0.3173,5.615
2024-07-25 04:25:00,0.3049,0.317,5.608
2024-07-25 04:30:00,0.3056,0.3177,5.615
2024-07-25 04:35:00,0.3067,0.3182,5.633
2024-07-25 04:40:00,0.307,0.3184,5.637
2024-07-25 04:45:00,0.3073,0.319,5.65
2024-07-25 04:50:00,0.3071,0.3196,5.644
2024-07-25 04:55:00,0.3071,0.3194,5.643
2024-07-25 05:00:00,0.3066,0.319,5.644
2024-07-25 05:05:00,0.307,0.3198,5.65
2024-07-25 05:10:00,0.3073,0.3199,5.645
2024-07-25 05:15:00,0.3065,0.319,5.634
2024-07-25 05:20:00,0.3058,0.3185,5.634
2024-07-25 05:25:00,0.3062,0.3185,5.637
2024-07-25 05:30:00,0.3065,0.3186,5.642
2024-07-25 05:35:00,0.3067,0.3188,5.641
2024-07-25 05:40:00,0.3058,0.3179,5.632
2024-07-25 05:45:00,0.3052,0.3172,5.629
2024-07-25 05:50:00,0.3048,0.3169,5.631
2024-07-25 05:55:00,0.3047,0.317,5.639
2024-07-25 06:00:00,0.304,0.3162,5.638
2024-07-25 06:05:00,0.3048,0.3168,5.646
2024-07-25 06:10:00,0.3043,0.3164,5.642
2024-07-25 06:15:00,0.3048,0.317,5.658
2024-07-25 06:20:00,0.3054,0.3175,5.658
2024-07-25 06:25:00,0.3065,0.3189,5.669
2024-07-25 06:30:00,0.307,0.3195,5.674
2024-07-25 06:35:00,0.3078,0.3204,5.688
2024-07-25 06:40:00,0.3078,0.3202,5.693
2024-07-25 06:45:00,0.3076,0.3197,5.694
2024-07-25 06:50:00,0.3071,0.3194,5.686
2024-07-25 06:55:00,0.3063,0.3194,5.671
2024-07-25 07:00:00,0.3071,0.3195,5.672
2024-07-25 07:05:00,0.306,0.3192,5.671
2024-07-25 07:10:00,0.3058,0.3194,5.669
2024-07-25 07:15:00,0.3059,0.3194,5.671
2024-07-25 07:20:00,0.3051,0.3183,5.659
2024-07-25 07:25:00,0.3053,0.3184,5.662
2024-07-25 07:30:00,0.306,0.3188,5.671
2024-07-25 07:35:00,0.3068,0.3196,5.683
2024-07-25 07:40:00,0.306,0.3188,5.662
2024-07-25 07:45:00,0.3056,0.3184,5.658
2024-07-25 07:50:00,0.3051,0.318,5.652
2024-07-25 07:55:00,0.3048,0.3178,5.642
2024-07-25 08:00:00,0.304,0.3171,5.635
2024-07-25 08:05:00,0.3056,0.3189,5.651
2024-07-25 08:10:00,0.306,0.3193,5.657
2024-07-25 08:15:00,0.3052,0.3183,5.65
2024-07-25 08:20:00,0.3055,0.3188,5.65
2024-07-25 08:25:00,0.3056,0.3188,5.648
2024-07-25 08:30:00,0.3054,0.3185,5.645
2024-07-25 08:35:00,0.3057,0.3189,5.647
2024-07-25 08:40:00,0.3063,0.3192,5.643
2024-07-25 08:45:00,0.3056,0.3187,5.615
2024-07-25 08:50:00,0.3063,0.3193,5.627
2024-07-25 08:55:00,0.3066,0.3198,5.624
2024-07-25 09:00:00,0.3054,0.318,5.605
2024-07-25 09:05:00,0.306,0.3187,5.621
2024-07-25 09:10:00,0.3065,0.319,5.63
2024-07-25 09:15:00,0.3062,0.3185,5.626
2024-07-25 09:20:00,0.3058,0.3183,5.625
2024-07-25 09:25:00,0.3066,0.319,5.642
2024-07-25 09:30:00,0.3065,0.3186,5.644
2024-07-25 09:35:00,0.3059,0.3179,5.638
2024-07-25 09:40:00,0.3055,0.3178,5.633
2024-07-25 09:45:00,0.3056,0.3178,5.634
2024-07-25 09:50:00,0.3054,0.3177,5.629
2024-07-25 09:55:00,0.3057,0.3176,5.631
2024-07-25 10:00:00,0.3055,0.3173,5.625
2024-07-25 10:05:00,0.3052,0.3173,5.627
2024-07-25 10:10:00,0.3046,0.3166,5.614
2024-07-25 10:15:00,0.3037,0.3156,5.596
2024-07-25 10:20:00,0.3038,0.3159,5.601
2024-07-25 10:25:00,0.3038,0.3158,5.588
2024-07-25 10:30:00,0.3038,0.3157,5.598
2024-07-25 10:35:00,0.3038,0.3155,5.589
2024-07-25 10:40:00,0.3034,0.3152,5.58
2024-07-25 10:45:00,0.3033,0.3153,5.572
2024-07-25 10:50:00,0.304,0.3161,5.587
2024-07-25 10:55:00,0.3044,0.3164,5.596
2024-07-25 11:00:00,0.3046,0.3165,5.61
2024-07-25 11:05:00,0.3053,0.3171,5.625
2024-07-25 11:10:00,0.3053,0.3172,5.625
2024-07-25 11:15:00,0.3049,0.3168,5.614
2024-07-25 11:20:00,0.3045,0.3167,5.623
2024-07-25 11:25:00,0.3049,0.3169,5.624
2024-07-25 11:30:00,0.3054,0.3175,5.631
2024-07-25 11:35:00,0.3047,0.3169,5.621
2024-07-25 11:40:00,0.3049,0.3173,5.625
2024-07-25 11:45:00,0.3051,0.3177,5.626
2024-07-25 11:50:00,0.3054,0.3177,5.629
2024-07-25 11:55:00,0.305,0.3172,5.628
2024-07-25 12:00:00,0.3051,0.3172,5.631
2024-07-25 12:05:00,0.306,0.3186,5.637
2024-07-25 12:10:00,0.3058,0.3186,5.64
2024-07-25 12:15:00,0.3054,0.3184,5.628
2024-07-25 12:20:00,0.305,0.3177,5.632
2024-07-25 12:25:00,0.304,0.3167,5.606
2024-07-25 12:30:00,0.3042,0.3168,5.609
2024-07-25 12:35:00,0.3035,0.3167,5.597
2024-07-25 12:40:00,0.302,0.3152,5.565
2024-07-25 12:45:00,0.303,0.3154,5.572
2024-07-25 12:50:00,0.3027,0.3153,5.579
2024-07-25 12:55:00,0.3026,0.3152,5.574
2024-07-25 13:00:00,0.3024,0.3142,5.569
2024-07-25 13:05:00,0.3016,0.3139,5.55
2024-07-25 13:10:00,0.3018,0.3137,5.541
2024-07-25 13:15:00,0.3036,0.3155,5.569
2024-07-25 13:20:00,0.3043,0.316,5.579
2024-07-25 13:25:00,0.3044,0.3161,5.597
2024-07-25 13:30:00,0.3041,0.316,5.596
2024-07-25 13:35:00,0.3039,0.316,5.592
2024-07-25 13:40:00,0.3048,0.3169,5.613
2024-07-25 13:45:00,0.3043,0.3165,5.599
2024-07-25 13:50:00,0.3033,0.3161,5.586
2024-07-25 13:55:00,0.3036,0.3161,5.59
2024-07-25 14:00:00,0.303,0.3151,5.581
2024-07-25 14:05:00,0.3009,0.3128,5.529
2024-07-25 14:10:00,0.3021,0.3138,5.55
2024-07-25 14:15:00,0.3042,0.3162,5.586
2024-07-25 14:20:00,0.3049,0.3167,5.601
2024-07-25 14:25:00,0.3056,0.3176,5.62
2024-07-25 14:30:00,0.3064,0.3182,5.632
2024-07-25 14:35:00,0.3075,0.3195,5.667
2024-07-25 14:40:00,0.3078,0.3196,5.674
2024-07-25 14:45:00,0.3079,0.3199,5.68
2024-07-25 14:50:00,0.3078,0.3197,5.675
2024-07-25 14:55:00,0.3086,0.3204,5.68
2024-07-25 15:00:00,0.3083,0.3198,5.678
2024-07-25 15:05:00,0.308,0.3197,5.656
2024-07-25 15:10:00,0.3095,0.3212,5.683
2024-07-25 15:15:00,0.3091,0.3205,5.675
2024-07-25 15:20:00,0.3082,0.3196,5.658
2024-07-25 15:25:00,0.3073,0.319,5.644
2024-07-25 15:30:00,0.3072,0.319,5.651
2024-07-25 15:35:00,0.3071,0.319,5.651
2024-07-25 15:40:00,0.3059,0.3178,5.623
2024-07-25 15:45:00,0.3059,0.3182,5.638
2024-07-25 15:50:00,0.306,0.3181,5.641
2024-07-25 15:55:00,0.3063,0.3183,5.649
2024-07-25 16:00:00,0.3059,0.3178,5.646
2024-07-25 16:05:00,0.3053,0.3174,5.621
2024-07-25 16:10:00,0.3056,0.318,5.633
2024-07-25 16:15:00,0.3062,0.3186,5.65
2024-07-25 16:20:00,0.3068,0.3191,5.657
2024-07-25 16:25:00,0.3068,0.3195,5.664
2024-07-25 16:30:00,0.3083,0.3213,5.694
2024-07-25 16:35:00,0.3075,0.3202,5.692
2024-07-25 16:40:00,0.3072,0.3202,5.707
2024-07-25 16:45:00,0.306,0.319,5.682
2024-07-25 16:50:00,0.3064,0.3194,5.678
2024-07-25 16:55:00,0.3069,0.3197,5.684
2024-07-25 17:00:00,0.3073,0.3203,5.688
2024-07-25 17:05:00,0.3074,0.3211,5.699
2024-07-25 17:10:00,0.3068,0.3205,5.68
2024-07-25 17:15:00,0.307,0.3205,5.67
2024-07-25 17:20:00,0.3065,0.3199,5.657
2024-07-25 17:25:00,0.306,0.3198,5.659
2024-07-25 17:30:00,0.3056,0.3192,5.645
2024-07-25 17:35:00,0.3064,0.3197,5.664
2024-07-25 17:40:00,0.3068,0.32,5.67
2024-07-25 17:45:00,0.3061,0.3193,5.662
2024-07-25 17:50:00,0.3063,0.32,5.672
2024-07-25 17:55:00,0.3067,0.3205,5.677
2024-07-25 18:00:00,0.3056,0.3194,5.661
2024-07-25 18:05:00,0.3047,0.3187,5.647
2024-07-25 18:10:00,0.3049,0.3186,5.648
2024-07-25 18:15:00,0.3049,0.3188,5.647
2024-07-25 18:20:00,0.3034,0.3173,5.619
2024-07-25 18:25:00,0.3039,0.3178,5.626
2024-07-25 18:30:00,0.3035,0.3172,5.624
2024-07-25 18:35:00,0.3026,0.3161,5.605
2024-07-25 18:40:00,0.3013,0.3151,5.589
2024-07-25 18:45:00,0.3006,0.3143,5.574
2024-07-25 18:50:00,0.2999,0.3135,5.558
2024-07-25 18:55:00,0.3002,0.3137,5.555
2024-07-25 19:00:00,0.2978,0.3113,5.519
2024-07-25 19:05:00,0.299,0.3126,5.537
2024-07-25 19:10:00,0.2997,0.3132,5.557
2024-07-25 19:15:00,0.3019,0.3158,5.591
2024-07-25 19:20:00,0.3012,0.3149,5.582
2024-07-25 19:25:00,0.3026,0.3162,5.604
2024-07-25 19:30:00,0.3017,0.3158,5.586
2024-07-25 19:35:00,0.3011,0.315,5.564
2024-07-25 19:40:00,0.3021,0.3158,5.586
2024-07-25 19:45:00,0.3016,0.3156,5.573
2024-07-25 19:50:00,0.3009,0.3147,5.56
2024-07-25 19:55:00,0.3012,0.3149,5.567
2024-07-25 20:00:00,0.2992,0.3128,5.529
2024-07-25 20:05:00,0.2986,0.3125,5.52
2024-07-25 20:10:00,0.2978,0.3115,5.505
2024-07-25 20:15:00,0.2988,0.3123,5.514
2024-07-25 20:20:00,0.3003,0.3136,5.546
2024-07-25 20:25:00,0.2998,0.3132,5.53
2024-07-25 20:30:00,0.2984,0.3119,5.524
2024-07-25 20:35:00,0.2996,0.3134,5.547
2024-07-25 20:40:00,0.3002,0.314,5.56
2024-07-25 20:45:00,0.3011,0.3151,5.577
2024-07-25 20:50:00,0.3026,0.3161,5.598
2024-07-25 20:55:00,0.3043,0.3182,5.628
2024-07-25 21:00:00,0.3058,0.3194,5.651
2024-07-25 21:05:00,0.305,0.3188,5.633
2024-07-25 21:10:00,0.3055,0.3197,5.655
2024-07-25 21:15:00,0.3058,0.3198,5.66
2024-07-25 21:20:00,0.3078,0.3215,5.683
2024-07-25 21:25:00,0.3067,0.3203,5.665
2024-07-25 21:30:00,0.3061,0.3198,5.664
2024-07-25 21:35:00,0.3069,0.3207,5.671
2024-07-25 21:40:00,0.3066,0.3203,5.676
2024-07-25 21:45:00,0.3074,0.3208,5.689
2024-07-25 21:50:00,0.3075,0.3208,5.699
2024-07-25 21:55:00,0.307,0.3204,5.691
2024-07-25 22:00:00,0.3075,0.3211,5.696
2024-07-25 22:05:00,0.3075,0.3212,5.693
2024-07-25 22:10:00,0.3073,0.3206,5.685
2024-07-25 22:15:00,0.3068,0.3205,5.682
2024-07-25 22:20:00,0.3062,0.3203,5.679
2024-07-25 22:25:00,0.3071,0.3209,5.696
2024-07-25 22:30:00,0.3089,0.323,5.723
2024-07-25 22:35:00,0.308,0.322,5.706
2024-07-25 22:40:00,0.3081,0.3222,5.705
2024-07-25 22:45:00,0.3076,0.3213,5.702
2024-07-25 22:50:00,0.307,0.3209,5.7
2024-07-25 22:55:00,0.307,0.3208,5.694
2024-07-25 23:00:00,0.3068,0.3209,5.701
2024-07-25 23:05:00,0.3067,0.3207,5.705
2024-07-25 23:10:00,0.3065,0.3205,5.695
2024-07-25 23:15:00,0.3064,0.3205,5.697
2024-07-25 23:20:00,0.3065,0.3205,5.688
2024-07-25 23:25:00,0.3064,0.3204,5.685
2024-07-25 23:30:00,0.3071,0.3216,5.694
2024-07-25 23:35:00,0.3071,0.3211,5.688
2024-07-25 23:40:00,0.3064,0.3209,5.68
2024-07-25 23:45:00,0.3066,0.3206,5.686
2024-07-25 23:50:00,0.3069,0.3207,5.686
2024-07-25 23:55:00,0.3067,0.321,5.683
2024-07-26 00:00:00,0.3066,0.3204,5.681
2024-07-26 00:05:00,0.3075,0.3213,5.71
2024-07-26 00:10:00,0.3084,0.3218,5.723
2024-07-26 00:15:00,0.3076,0.321,5.709
2024-07-26 00:20:00,0.3075,0.3211,5.709
2024-07-26 00:25:00,0.3071,0.3213,5.697
2024-07-26 00:30:00,0.3065,0.3204,5.68
2024-07-26 00:35:00,0.3072,0.3212,5.682
2024-07-26 00:40:00,0.308,0.3217,5.712
2024-07-26 00:45:00,0.3078,0.3221,5.716
2024-07-26 00:50:00,0.3067,0.3213,5.703
2024-07-26 00:55:00,0.3078,0.3226,5.716
2024-07-26 01:00:00,0.3086,0.3229,5.727
2024-07-26 01:05:00,0.3094,0.3231,5.736
2024-07-26 01:10:00,0.3085,0.3228,5.72
2024-07-26 01:15:00,0.3082,0.3223,5.712
2024-07-26 01:20:00,0.3085,0.3223,5.722
2024-07-26 01:25:00,0.3083,0.3218,5.711
2024-07-26 01:30:00,0.3074,0.3213,5.698
2024-07-26 01:35:00,0.3079,0.322,5.712
2024-07-26 01:40:00,0.3084,0.3226,5.72
2024-07-26 01:45:00,0.3081,0.3221,5.717
2024-07-26 01:50:00,0.3076,0.3214,5.704
2024-07-26 01:55:00,0.3079,0.3216,5.713
2024-07-26 02:00:00,0.3085,0.322,5.715
2024-07-26 02:05:00,0.3092,0.3227,5.731
2024-07-26 02:10:00,0.3089,0.3226,5.726
2024-07-26 02:15:00,0.3087,0.3223,5.726
2024-07-26 02:20:00,0.31,0.3236,5.743
2024-07-26 02:25:00,0.3112,0.3251,5.781
2024-07-26 02:30:00,0.31,0.3236,5.744
2024-07-26 02:35:00,0.3104,0.3241,5.759
2024-07-26 02:40:00,0.3107,0.3248,5.765
2024-07-26 02:45:00,0.3109,0.3246,5.762
2024-07-26 02:50:00,0.3117,0.3255,5.781
2024-07-26 02:55:00,0.3119,0.326,5.783
2024-07-26 03:00:00,0.3127,0.3269,5.806
2024-07-26 03:05:00,0.3128,0.3274,5.813
2024-07-26 03:10:00,0.3128,0.3277,5.816
2024-07-26 03:15:00,0.3126,0.3271,5.81
2024-07-26 03:20:00,0.3124,0.3271,5.809
2024-07-26 03:25:00,0.3129,0.3276,5.818
2024-07-26 03:30:00,0.3123,0.3272,5.813
2024-07-26 03:35:00,0.312,0.3269,5.806
2024-07-26 03:40:00,0.3119,0.3265,5.789
2024-07-26 03:45:00,0.3113,0.3263,5.796
2024-07-26 03:50:00,0.3116,0.3266,5.796
2024-07-26 03:55:00,0.312,0.3267,5.798
2024-07-26 04:00:00,0.3118,0.3271,5.792
2024-07-26 04:05:00,0.3128,0.3278,5.819
2024-07-26 04:10:00,0.3126,0.3274,5.816
2024-07-26 04:15:00,0.313,0.3276,5.823
2024-07-26 04:20:00,0.313,0.3278,5.835
2024-07-26 04:25:00,0.3127,0.3274,5.823
2024-07-26 04:30:00,0.3123,0.3274,5.817
2024-07-26 04:35:00,0.3127,0.3276,5.817
2024-07-26 04:40:00,0.3125,0.3273,5.809
2024-07-26 04:45:00,0.312,0.3267,5.806
2024-07-26 04:50:00,0.3123,0.3266,5.81
2024-07-26 04:55:00,0.3127,0.327,5.814
2024-07-26 05:00:00,0.3126,0.3268,5.808
2024-07-26 05:05:00,0.3124,0.3267,5.81
2024-07-26 05:10:00,0.3126,0.3268,5.805
2024-07-26 05:15:00,0.3127,0.3266,5.811
2024-07-26 05:20:00,0.3133,0.3267,5.818
2024-07-26 05:25:00,0.3133,0.327,5.818
2024-07-26 05:30:00,0.3131,0.3271,5.824
2024-07-26 05:35:00,0.3134,0.3271,5.82
2024-07-26 05:40:00,0.3134,0.3269,5.817
2024-07-26 05:45:00,0.3134,0.3269,5.821
2024-07-26 05:50:00,0.3134,0.327,5.826
2024-07-26 05:55:00,0.3134,0.3273,5.825
2024-07-26 06:00:00,0.3135,0.3272,5.83
2024-07-26 06:05:00,0.3148,0.3283,5.852
2024-07-26 06:10:00,0.3158,0.3297,5.868
2024-07-26 06:15:00,0.3154,0.3292,5.865
2024-07-26 06:20:00,0.3154,0.3293,5.871
2024-07-26 06:25:00,0.3159,0.3296,5.88
2024-07-26 06:30:00,0.3153,0.3288,5.88
2024-07-26 06:35:00,0.316,0.3295,5.899
2024-07-26 06:40:00,0.3162,0.3298,5.905
2024-07-26 06:45:00,0.3163,0.33,5.909
2024-07-26 06:50:00,0.3164,0.3302,5.9
2024-07-26 06:55:00,0.3163,0.3301,5.913
2024-07-26 07:00:00,0.3168,0.3306,5.899
2024-07-26 07:05:00,0.3165,0.3303,5.9
2024-07-26 07:10:00,0.3173,0.3311,5.915
2024-07-26 07:15:00,0.3176,0.3314,5.925
2024-07-26 07:20:00,0.3176,0.3312,5.916
2024-07-26 07:25:00,0.3174,0.331,5.917
2024-07-26 07:30:00,0.3175,0.3305,5.905
2024-07-26 07:35:00,0.3168,0.3301,5.898
2024-07-26 07:40:00,0.3163,0.3299,5.891
2024-07-26 07:45:00,0.3159,0.3294,5.891
2024-07-26 07:50:00,0.3162,0.3297,5.892
2024-07-26 07:55:00,0.3159,0.3295,5.887
2024-07-26 08:00:00,0.3161,0.3298,5.887
2024-07-26 08:05:00,0.3163,0.3301,5.895
2024-07-26 08:10:00,0.3162,0.3298,5.897
2024-07-26 08:15:00,0.3161,0.3299,5.903
2024-07-26 08:20:00,0.3162,0.3301,5.897
2024-07-26 08:25:00,0.3157,0.3295,5.879
2024-07-26 08:30:00,0.3155,0.3296,5.865
2024-07-26 08:35:00,0.3158,0.33,5.872
2024-07-26 08:40:00,0.3156,0.3297,5.869
2024-07-26 08:45:00,0.3155,0.3297,5.869
2024-07-26 08:50:00,0.3156,0.3298,5.874
2024-07-26 08:55:00,0.3153,0.3298,5.871
2024-07-26 09:00:00,0.3151,0.3299,5.866
2024-07-26 09:05:00,0.3152,0.3301,5.875
2024-07-26 09:10:00,0.3154,0.3303,5.885
2024-07-26 09:15:00,0.316,0.3306,5.889
2024-07-26 09:20:00,0.3163,0.3313,5.9
2024-07-26 09:25:00,0.3158,0.3311,5.893
2024-07-26 09:30:00,0.3156,0.3309,5.887
2024-07-26 09:35:00,0.3153,0.3304,5.88
2024-07-26 09:40:00,0.3156,0.3312,5.89
2024-07-26 09:45:00,0.3163,0.3315,5.895
2024-07-26 09:50:00,0.3161,0.3314,5.89
2024-07-26 09:55:00,0.3158,0.331,5.882
2024-07-26 10:00:00,0.3157,0.3306,5.88
2024-07-26 10:05:00,0.3158,0.3309,5.887
2024-07-26 10:10:00,0.3158,0.3308,5.89
2024-07-26 10:15:00,0.3148,0.3295,5.872
2024-07-26 10:20:00,0.3148,0.3298,5.875
2024-07-26 10:25:00,0.3153,0.3301,5.883
2024-07-26 10:30:00,0.3152,0.3305,5.878
2024-07-26 10:35:00,0.3146,0.3296,5.862
2024-07-26 10:40:00,0.3145,0.3294,5.865
2024-07-26 10:45:00,0.3147,0.3296,5.865
2024-07-26 10:50:00,0.3147,0.3295,5.873
2024-07-26 10:55:00,0.3151,0.33,5.886
2024-07-26 11:00:00,0.315,0.3298,5.885
2024-07-26 11:05:00,0.3145,0.3295,5.876
2024-07-26 11:10:00,0.3142,0.3291,5.873
2024-07-26 11:15:00,0.3144,0.3294,5.876
2024-07-26 11:20:00,0.3151,0.3296,5.883
2024-07-26 11:25:00,0.3151,0.3299,5.878
2024-07-26 11:30:00,0.3154,0.33,5.882
2024-07-26 11:35:00,0.3161,0.3306,5.891
2024-07-26 11:40:00,0.3159,0.3302,5.882
2024-07-26 11:45:00,0.3159,0.33,5.9
2024-07-26 11:50:00,0.3161,0.3303,5.904
2024-07-26 11:55:00,0.3164,0.3304,5.91
2024-07-26 12:00:00,0.3164,0.3303,5.904
2024-07-26 12:05:00,0.317,0.3308,5.923
2024-07-26 12:10:00,0.3171,0.3309,5.925
2024-07-26 12:15:00,0.3166,0.3305,5.92
2024-07-26 12:20:00,0.3169,0.3308,5.928
2024-07-26 12:25:00,0.3174,0.3312,5.937
2024-07-26 12:30:00,0.3166,0.3305,5.924
2024-07-26 12:35:00,0.3163,0.3301,5.92
2024-07-26 12:40:00,0.3155,0.3293,5.906
2024-07-26 12:45:00,0.3158,0.3296,5.909
2024-07-26 12:50:00,0.3163,0.33,5.918
2024-07-26 12:55:00,0.3165,0.3299,5.916
2024-07-26 13:00:00,0.316,0.3295,5.906
2024-07-26 13:05:00,0.3158,0.3295,5.921
2024-07-26 13:10:00,0.3151,0.3287,5.9
2024-07-26 13:15:00,0.3151,0.3287,5.893
2024-07-26 13:20:00,0.3159,0.3294,5.91
2024-07-26 13:25:00,0.3161,0.3296,5.914
2024-07-26 13:30:00,0.3153,0.329,5.905
2024-07-26 13:35:00,0.317,0.331,5.934
2024-07-26 13:40:00,0.317,0.3309,5.941
2024-07-26 13:45:00,0.3167,0.3305,5.938
2024-07-26 13:50:00,0.3178,0.3315,5.958
2024-07-26 13:55:00,0.3196,0.3331,5.99
2024-07-26 14:00:00,0.3202,0.3336,5.995
2024-07-26 14:05:00,0.3186,0.332,5.971
2024-07-26 14:10:00,0.3193,0.3325,5.982
2024-07-26 14:15:00,0.3178,0.3307,5.955
2024-07-26 14:20:00,0.3181,0.3309,5.949
2024-07-26 14:25:00,0.3171,0.3301,5.945
2024-07-26 14:30:00,0.3159,0.3294,5.921
2024-07-26 14:35:00,0.3163,0.3297,5.931
2024-07-26 14:40:00,0.3166,0.33,5.934
2024-07-26 14:45:00,0.3162,0.3292,5.917
2024-07-26 14:50:00,0.3162,0.3293,5.917
2024-07-26 14:55:00,0.3174,0.3302,5.939
2024-07-26 15:00:00,0.3181,0.3303,5.949
2024-07-26 15:05:00,0.3186,0.331,5.959
2024-07-26 15:10:00,0.318,0.3307,5.95
2024-07-26 15:15:00,0.3181,0.3308,5.946
2024-07-26 15:20:00,0.3191,0.3316,5.967
2024-07-26 15:25:00,0.3185,0.3312,5.955
2024-07-26 15:30:00,0.318,0.3307,5.942
2024-07-26 15:35:00,0.3186,0.3313,5.946
2024-07-26 15:40:00,0.3187,0.3316,5.947
2024-07-26 15:45:00,0.3189,0.3317,5.953
2024-07-26 15:50:00,0.319,0.3319,5.956
2024-07-26 15:55:00,0.3189,0.3316,5.958
2024-07-26 16:00:00,0.3193,0.3322,5.979
2024-07-26 16:05:00,0.3194,0.3322,5.972
2024-07-26 16:10:00,0.3195,0.3323,5.982
2024-07-26 16:15:00,0.3207,0.3336,5.99
2024-07-26 16:20:00,0.321,0.3339,5.995
2024-07-26 16:25:00,0.3222,0.3355,6.008
2024-07-26 16:30:00,0.3213,0.3354,6.004
2024-07-26 16:35:00,0.3219,0.3358,6.024
2024-07-26 16:40:00,0.3214,0.335,6.019
2024-07-26 16:45:00,0.3206,0.3347,6.013
2024-07-26 16:50:00,0.3209,0.3345,6.013
2024-07-26 16:55:00,0.3214,0.335,6.011
2024-07-26 17:00:00,0.3222,0.3356,6.021
2024-07-26 17:05:00,0.3214,0.3346,6.012
2024-07-26 17:10:00,0.3215,0.3347,6.013
2024-07-26 17:15:00,0.3222,0.3352,6.026
2024-07-26 17:20:00,0.3222,0.3348,6.025
2024-07-26 17:25:00,0.3224,0.3349,6.024
2024-07-26 17:30:00,0.3222,0.3349,6.017
2024-07-26 17:35:00,0.3215,0.3342,6.006
2024-07-26 17:40:00,0.3218,0.3343,6.005
2024-07-26 17:45:00,0.3219,0.3342,6.007
2024-07-26 17:50:00,0.3224,0.335,6.009
2024-07-26 17:55:00,0.3222,0.3346,6.013
2024-07-26 18:00:00,0.3226,0.3351,6.01
2024-07-26 18:05:00,0.3233,0.3356,6.02
2024-07-26 18:10:00,0.3229,0.3355,6.016
2024-07-26 18:15:00,0.3234,0.336,6.006
2024-07-26 18:20:00,0.3239,0.337,6.011
2024-07-26 18:25:00,0.3237,0.3368,6.004
2024-07-26 18:30:00,0.3242,0.337,6.004
2024-07-26 18:35:00,0.3236,0.3366,6.01
2024-07-26 18:40:00,0.3241,0.3371,6.017
2024-07-26 18:45:00,0.3248,0.3372,6.018
2024-07-26 18:50:00,0.3243,0.3372,6.018
2024-07-26 18:55:00,0.3247,0.3372,6.022
2024-07-26 19:00:00,0.3256,0.3384,6.042
2024-07-26 19:05:00,0.3267,0.3387,6.059
2024-07-26 19:10:00,0.3268,0.3385,6.06
2024-07-26 19:15:00,0.3263,0.3384,6.065
2024-07-26 19:20:00,0.3266,0.3382,6.057
2024-07-26 19:25:00,0.3267,0.3383,6.06
2024-07-26 19:30:00,0.3263,0.3382,6.052
2024-07-26 19:35:00,0.3268,0.3384,6.06
2024-07-26 19:40:00,0.3281,0.3392,6.071
2024-07-26 19:45:00,0.3285,0.3393,6.079
2024-07-26 19:50:00,0.3268,0.3382,6.061
2024-07-26 19:55:00,0.3267,0.3382,6.06
2024-07-26 20:00:00,0.3267,0.338,6.06
2024-07-26 20:05:00,0.3267,0.3378,6.054
2024-07-26 20:10:00,0.3264,0.3368,6.042
2024-07-26 20:15:00,0.3263,0.3372,6.044
2024-07-26 20:20:00,0.326,0.3378,6.038
2024-07-26 20:25:00,0.326,0.3381,6.033
2024-07-26 20:30:00,0.3261,0.3382,6.027
