timestamp,SUI/USDT_2024_1h,NEAR/USDT_2024_1h,ICP/USDT_2024_1h,TRX/USDT_2024_1h,BNB/USDT_2024_1h,BTC/USDT_2024_1h,AVAX/USDT_2024_1h,ETH/USDT_2024_1h,SOL/USDT_2024_1h,ADA/USDT_2024_1h
2024-02-09 20:00:00,1.7909,2.977,12.779,0.12352,322.6,47511.29,38.07,2489.86,105.13,0.5415
2024-02-09 21:00:00,1.7783,3.019,12.888,0.12366,323.9,47507.25,38.51,2502.82,108.9,0.5472
2024-02-09 22:00:00,1.783,3.017,12.972,0.12373,323.5,47272.61,38.24,2495.22,107.88,0.544
2024-02-09 23:00:00,1.7612,2.995,12.855,0.1237,324.0,47132.77,38.0,2486.56,106.94,0.5407
2024-02-10 00:00:00,1.789,2.994,12.717,0.12379,323.1,47088.0,38.64,2485.93,107.6,0.5454
2024-02-10 01:00:00,1.7918,3.03,12.937,0.12387,324.4,47302.01,38.88,2498.27,108.8,0.5448
2024-02-10 02:00:00,1.7884,3.059,12.938,0.1238,324.4,47311.39,38.98,2506.0,109.3,0.5431
2024-02-10 03:00:00,1.7765,3.111,12.961,0.12375,324.8,47376.62,39.43,2512.21,110.67,0.5418
2024-02-10 04:00:00,1.7604,3.103,12.886,0.12374,324.7,47409.5,39.75,2506.28,110.16,0.5388
2024-02-10 05:00:00,1.7431,3.103,12.879,0.12345,324.0,47326.83,39.38,2504.23,110.11,0.5386
2024-02-10 06:00:00,1.7493,3.078,12.848,0.12343,324.2,47349.99,39.11,2504.5,108.96,0.5368
2024-02-10 07:00:00,1.7561,3.051,12.815,0.12325,323.5,47151.72,39.07,2495.21,108.87,0.5342
2024-02-10 08:00:00,1.7368,3.019,12.615,0.12312,322.0,47087.7,38.72,2485.29,108.19,0.5316
2024-02-10 09:00:00,1.7186,3.025,12.681,0.12324,321.8,47066.0,38.7,2487.53,108.99,0.5334
2024-02-10 10:00:00,1.701,2.98,12.675,0.12302,319.3,46884.22,38.42,2474.31,107.36,0.5296
2024-02-10 11:00:00,1.713,3.001,12.734,0.12321,320.1,47182.0,38.79,2483.1,108.14,0.533
2024-02-10 12:00:00,1.7183,2.999,12.701,0.12332,321.5,47231.55,38.5,2487.91,107.81,0.5317
2024-02-10 13:00:00,1.7575,3.034,12.83,0.12341,321.6,47303.59,38.64,2490.07,108.04,0.5337
2024-02-10 14:00:00,1.7502,3.031,12.991,0.12339,321.2,47270.0,38.87,2492.97,108.26,0.5338
2024-02-10 15:00:00,1.7474,3.042,13.197,0.12365,321.2,47353.48,39.36,2490.45,108.53,0.5381
2024-02-10 16:00:00,1.7304,3.026,13.317,0.12378,321.6,47250.0,39.19,2491.26,108.43,0.5401
2024-02-10 17:00:00,1.7128,3.002,13.396,0.12399,321.0,47196.48,39.02,2484.43,107.85,0.5376
2024-02-10 18:00:00,1.7116,3.028,13.42,0.12419,321.8,47329.37,39.43,2490.81,109.2,0.5397
2024-02-10 19:00:00,1.7249,3.036,13.385,0.12428,322.0,47531.09,39.39,2497.51,109.19,0.5414
2024-02-10 20:00:00,1.7316,3.054,13.27,0.12426,322.4,47878.0,40.01,2506.21,109.3,0.5459
2024-02-10 21:00:00,1.7412,3.075,13.323,0.12431,323.3,47941.63,40.83,2511.0,109.85,0.5542
2024-02-10 22:00:00,1.7316,3.067,13.219,0.12436,323.6,47825.9,40.73,2495.99,109.39,0.5529
2024-02-10 23:00:00,1.7315,3.043,13.129,0.12436,323.0,47751.09,40.2,2500.24,109.01,0.5515
2024-02-11 00:00:00,1.7489,3.074,13.227,0.12444,323.1,47732.43,40.52,2504.08,108.87,0.5581
2024-02-11 01:00:00,1.7473,3.106,13.308,0.12443,321.8,47626.58,40.39,2507.2,108.23,0.5596
2024-02-11 02:00:00,1.7502,3.088,13.353,0.12449,323.1,47774.23,40.22,2505.78,108.06,0.558
2024-02-11 03:00:00,1.7384,3.121,13.458,0.12473,323.9,48519.61,40.39,2529.02,109.43,0.5623
2024-02-11 04:00:00,1.7411,3.117,13.38,0.12463,323.8,48294.76,40.3,2517.46,109.25,0.5616
2024-02-11 05:00:00,1.7571,3.146,13.268,0.12474,323.3,48224.7,40.39,2523.33,109.0,0.5604
2024-02-11 06:00:00,1.7584,3.155,13.256,0.12478,323.8,48221.94,40.46,2530.49,109.3,0.5651
2024-02-11 07:00:00,1.7564,3.135,13.284,0.12476,324.3,48179.52,40.84,2527.52,109.22,0.56
2024-02-11 08:00:00,1.7506,3.169,13.279,0.12478,324.2,48140.0,40.96,2524.76,109.04,0.556
2024-02-11 09:00:00,1.7385,3.182,13.238,0.12484,323.3,48139.99,40.6,2523.18,109.98,0.5553
2024-02-11 10:00:00,1.7242,3.161,13.29,0.12472,322.6,48142.78,40.4,2521.85,109.33,0.5534
2024-02-11 11:00:00,1.729,3.183,13.56,0.12477,322.3,48411.71,40.54,2531.28,109.72,0.5538
2024-02-11 12:00:00,1.7155,3.149,13.297,0.12473,322.5,48291.01,40.51,2522.22,109.61,0.5521
2024-02-11 13:00:00,1.708,3.115,13.179,0.12464,321.3,48058.12,39.88,2510.69,109.16,0.5477
2024-02-11 14:00:00,1.6973,3.142,13.195,0.12446,320.7,48234.56,40.02,2514.26,109.53,0.5467
2024-02-11 15:00:00,1.6873,3.132,13.173,0.12441,321.0,48150.43,39.87,2508.94,108.82,0.5427
2024-02-11 16:00:00,1.7024,3.128,13.069,0.1243,321.8,48104.01,39.89,2508.42,108.43,0.5429
2024-02-11 17:00:00,1.7121,3.188,13.168,0.12443,321.7,48292.0,39.99,2511.16,108.89,0.5453
2024-02-11 18:00:00,1.7024,3.199,13.12,0.1243,321.8,48282.22,39.97,2506.97,108.37,0.5416
2024-02-11 19:00:00,1.6959,3.181,13.093,0.12428,321.9,48284.0,39.79,2507.73,108.19,0.5403
2024-02-11 20:00:00,1.691,3.138,12.945,0.12411,320.6,48034.55,39.41,2497.43,107.35,0.5365
2024-02-11 21:00:00,1.6958,3.146,12.929,0.12429,320.9,48116.0,39.54,2504.0,107.37,0.5377
2024-02-11 22:00:00,1.7011,3.137,12.951,0.12422,320.8,48136.0,39.61,2500.38,107.54,0.54
2024-02-11 23:00:00,1.6945,3.125,12.976,0.12422,320.7,48299.99,39.72,2507.21,107.46,0.5414
2024-02-12 00:00:00,1.7219,3.219,13.133,0.12425,321.4,48604.0,39.95,2514.99,108.63,0.5433
2024-02-12 01:00:00,1.7234,3.259,13.134,0.12416,321.0,48485.74,39.28,2515.08,108.02,0.5429
2024-02-12 02:00:00,1.7186,3.158,12.866,0.12379,319.2,48151.1,38.84,2503.08,105.86,0.5375
2024-02-12 03:00:00,1.7381,3.168,12.995,0.12388,319.6,48145.0,38.75,2500.12,106.27,0.5386
2024-02-12 04:00:00,1.7392,3.135,13.009,0.12405,320.0,48070.0,38.65,2494.76,105.57,0.5366
2024-02-12 05:00:00,1.7327,3.128,12.923,0.12405,319.2,48073.18,38.74,2494.27,105.45,0.5357
2024-02-12 06:00:00,1.7372,3.113,12.82,0.12427,316.7,48149.43,38.61,2494.01,105.4,0.534
2024-02-12 07:00:00,1.7353,3.147,12.858,0.1246,318.2,48203.98,38.87,2501.71,105.93,0.5368
2024-02-12 08:00:00,1.721,3.174,12.762,0.12479,317.6,48114.01,38.99,2490.0,105.74,0.5375
2024-02-12 09:00:00,1.7381,3.147,12.629,0.1251,316.1,47880.92,38.73,2477.05,104.73,0.5339
2024-02-12 10:00:00,1.7456,3.128,12.619,0.125,317.1,47872.07,38.76,2480.57,104.53,0.5334
2024-02-12 11:00:00,1.7577,3.113,12.685,0.12518,317.2,47903.03,38.62,2488.16,104.21,0.5349
2024-02-12 12:00:00,1.7685,3.112,12.669,0.12541,317.4,48032.0,38.85,2489.12,104.51,0.5363
2024-02-12 13:00:00,1.8056,3.081,12.707,0.12561,317.9,47949.85,38.59,2487.35,104.5,0.5343
2024-02-12 14:00:00,1.7451,3.185,12.903,0.12541,319.9,48798.0,39.4,2528.2,106.66,0.5446
2024-02-12 15:00:00,1.7793,3.277,13.171,0.12567,322.2,49917.8,40.2,2557.87,108.86,0.5561
2024-02-12 16:00:00,1.8064,3.357,13.192,0.12482,322.1,49582.33,40.03,2552.88,108.72,0.553
2024-02-12 17:00:00,1.7922,3.338,13.356,0.12516,323.8,49854.48,40.68,2608.93,109.73,0.562
2024-02-12 18:00:00,1.7978,3.366,13.37,0.12521,325.3,49741.96,40.7,2621.85,109.64,0.5608
2024-02-12 19:00:00,1.7717,3.327,13.275,0.12492,324.8,49532.03,40.29,2610.25,109.79,0.5541
2024-02-12 20:00:00,1.763,3.373,13.35,0.12506,328.1,50162.96,40.54,2641.7,110.89,0.5622
2024-02-12 21:00:00,1.7565,3.334,13.296,0.12507,327.9,49816.3,40.59,2631.55,110.25,0.5569
2024-02-12 22:00:00,1.7583,3.392,13.361,0.12531,328.4,50021.1,41.05,2655.07,111.58,0.5611
2024-02-12 23:00:00,1.7619,3.381,13.265,0.125,327.8,49917.27,40.97,2659.99,111.64,0.5592
2024-02-13 00:00:00,1.7828,3.376,13.379,0.12513,328.3,50101.7,41.58,2668.26,113.98,0.5626
2024-02-13 01:00:00,1.7901,3.381,13.294,0.12504,329.0,50141.16,41.43,2677.61,114.26,0.5611
2024-02-13 02:00:00,1.7704,3.349,13.175,0.12502,327.7,49947.57,41.2,2654.81,113.55,0.5534
2024-02-13 03:00:00,1.7406,3.297,13.054,0.12523,326.5,49789.99,40.54,2640.47,113.02,0.5497
2024-02-13 04:00:00,1.7567,3.322,13.163,0.12515,326.6,49902.46,41.09,2646.69,113.84,0.5541
2024-02-13 05:00:00,1.7846,3.339,13.202,0.12534,326.7,50050.0,41.11,2651.88,114.15,0.556
2024-02-13 06:00:00,1.7872,3.324,13.19,0.12532,326.6,50000.0,41.07,2647.06,113.8,0.5564
2024-02-13 07:00:00,1.7884,3.342,13.249,0.12571,326.2,49983.09,41.09,2648.64,114.02,0.5596
2024-02-13 08:00:00,1.8092,3.352,13.319,0.12564,326.9,50117.98,41.48,2663.51,114.57,0.5583
2024-02-13 09:00:00,1.8435,3.361,13.364,0.12557,327.6,50204.99,41.42,2677.39,114.69,0.5611
2024-02-13 10:00:00,1.8287,3.299,13.104,0.12534,325.7,49861.09,40.99,2668.22,113.48,0.5537
2024-02-13 11:00:00,1.8589,3.31,13.168,0.12578,326.7,49988.12,41.02,2681.75,114.14,0.5539
2024-02-13 12:00:00,1.846,3.314,13.107,0.12577,325.8,49860.0,40.77,2674.81,113.55,0.552
2024-02-13 13:00:00,1.8149,3.256,12.938,0.12516,323.9,49528.06,40.12,2643.61,112.13,0.5453
2024-02-13 14:00:00,1.7933,3.199,12.761,0.12508,321.8,48692.16,39.34,2633.26,109.9,0.5374
2024-02-13 15:00:00,1.7841,3.215,12.85,0.12507,322.2,48727.47,39.43,2630.99,110.31,0.5398
2024-02-13 16:00:00,1.7782,3.193,12.681,0.12499,320.7,48477.07,38.91,2602.74,108.5,0.5358
2024-02-13 17:00:00,1.7943,3.228,12.835,0.12537,322.6,48844.19,39.43,2619.65,110.23,0.5404
2024-02-13 18:00:00,1.8284,3.23,12.892,0.12535,323.0,49107.84,39.68,2630.16,111.4,0.5421
2024-02-13 19:00:00,1.8387,3.189,12.866,0.12624,322.7,49036.73,39.56,2611.42,111.51,0.5393
2024-02-13 20:00:00,1.8496,3.225,12.881,0.12657,323.5,49399.41,39.86,2627.65,112.57,0.5429
2024-02-13 21:00:00,1.8464,3.223,12.877,0.12667,323.9,49525.0,39.75,2631.54,112.96,0.5441
2024-02-13 22:00:00,1.8436,3.213,12.908,0.12699,324.6,49521.54,39.64,2635.88,112.04,0.544
2024-02-13 23:00:00,1.8558,3.214,12.925,0.12687,324.7,49699.59,39.74,2639.99,112.48,0.5449
2024-02-14 00:00:00,1.831,3.174,12.877,0.1266,324.0,49482.81,39.31,2630.6,111.19,0.541
2024-02-14 01:00:00,1.8371,3.192,12.923,0.1266,324.9,49433.29,39.3,2622.42,111.25,0.5412
2024-02-14 02:00:00,1.8435,3.225,13.038,0.12684,325.6,49490.48,39.41,2633.68,111.2,0.5438
2024-02-14 03:00:00,1.8359,3.264,13.249,0.12706,326.0,49518.61,39.5,2636.88,111.86,0.5461
2024-02-14 04:00:00,1.8169,3.261,13.268,0.12707,325.5,49385.99,39.37,2626.52,111.59,0.5483
2024-02-14 05:00:00,1.8284,3.301,13.377,0.12763,326.2,49539.05,39.7,2641.17,112.91,0.5493
2024-02-14 06:00:00,1.8471,3.308,13.385,0.12795,327.4,49637.83,39.69,2645.2,112.49,0.5503
2024-02-14 07:00:00,1.8778,3.334,13.454,0.12825,328.0,49838.93,39.9,2653.05,113.06,0.5523
2024-02-14 08:00:00,1.8994,3.395,13.731,0.1286,329.9,50758.0,40.57,2707.21,114.74,0.5584
2024-02-14 09:00:00,1.9168,3.416,13.735,0.12894,331.2,51551.1,41.76,2746.48,116.04,0.5672
2024-02-14 10:00:00,1.9066,3.414,13.645,0.12933,332.2,51300.0,41.41,2753.32,115.36,0.5756
2024-02-14 11:00:00,1.9341,3.408,13.882,0.12907,332.7,51555.12,41.48,2755.87,115.66,0.5734
2024-02-14 12:00:00,1.9275,3.36,13.804,0.12884,332.9,51575.5,41.4,2739.58,115.44,0.5735
2024-02-14 13:00:00,1.9342,3.376,13.778,0.12909,333.7,51786.01,41.6,2764.92,117.99,0.578
2024-02-14 14:00:00,1.9137,3.345,13.658,0.12897,332.5,51908.45,41.85,2758.67,117.88,0.577
2024-02-14 15:00:00,1.9117,3.338,13.46,0.12875,332.6,51590.0,41.68,2749.4,116.88,0.5744
2024-02-14 16:00:00,1.8905,3.307,13.443,0.1287,332.6,51581.35,41.33,2738.69,116.13,0.5701
2024-02-14 17:00:00,1.9015,3.305,13.373,0.12874,331.4,51663.99,41.47,2741.25,115.85,0.5679
2024-02-14 18:00:00,1.9301,3.314,13.392,0.12894,332.5,51445.45,41.51,2749.62,115.64,0.5728
2024-02-14 19:00:00,1.9214,3.311,13.474,0.12908,332.6,51678.0,41.83,2761.8,116.06,0.5752
2024-02-14 20:00:00,1.9116,3.315,13.545,0.12912,333.5,51686.14,41.94,2764.26,116.28,0.5765
2024-02-14 21:00:00,1.9161,3.334,13.596,0.12959,333.7,51725.25,42.1,2778.4,116.96,0.5779
2024-02-14 22:00:00,1.9229,3.329,13.618,0.12949,333.8,51792.43,42.23,2772.02,117.12,0.578
2024-02-14 23:00:00,1.9054,3.334,13.585,0.12956,333.9,51795.17,42.22,2774.81,116.97,0.5768
2024-02-15 00:00:00,1.9436,3.369,13.669,0.12998,337.3,52321.2,42.69,2817.94,117.97,0.5819
2024-02-15 01:00:00,1.9085,3.317,13.427,0.12964,339.1,51901.45,42.25,2778.15,116.5,0.5753
2024-02-15 02:00:00,1.9026,3.322,13.333,0.13019,342.9,52048.46,42.07,2786.71,116.68,0.5788
2024-02-15 03:00:00,1.898,3.353,13.448,0.13,342.2,52343.32,42.38,2801.39,117.23,0.5824
2024-02-15 04:00:00,1.8801,3.326,13.309,0.13018,341.1,52140.0,42.02,2796.37,116.29,0.5803
2024-02-15 05:00:00,1.8662,3.282,13.159,0.12989,339.2,51955.66,41.59,2771.07,115.38,0.5731
2024-02-15 06:00:00,1.8698,3.309,13.238,0.12996,343.2,51974.5,41.72,2777.77,114.96,0.5758
2024-02-15 07:00:00,1.8609,3.313,13.226,0.13064,345.4,51776.61,42.9,2772.33,115.01,0.5778
2024-02-15 08:00:00,1.8745,3.339,13.305,0.13125,342.9,51934.01,42.56,2781.13,115.57,0.575
2024-02-15 09:00:00,1.8978,3.347,13.39,0.13142,345.2,52165.99,42.91,2789.86,116.3,0.5816
2024-02-15 10:00:00,1.9093,3.342,13.496,0.13129,347.4,52286.7,43.19,2799.8,116.63,0.5883
2024-02-15 11:00:00,1.8994,3.333,13.439,0.13125,346.8,52330.0,42.87,2793.21,116.07,0.5893
2024-02-15 12:00:00,1.8868,3.315,13.403,0.13114,349.2,52331.94,42.48,2797.49,116.01,0.5901
2024-02-15 13:00:00,1.8906,3.332,13.499,0.13084,352.7,52217.73,42.57,2810.52,116.04,0.5979
2024-02-15 14:00:00,1.9064,3.388,13.831,0.13107,363.7,52621.31,43.01,2852.59,116.83,0.606
2024-02-15 15:00:00,1.8503,3.35,13.597,0.13066,360.4,51948.23,41.88,2826.27,114.05,0.5997
2024-02-15 16:00:00,1.8448,3.369,13.75,0.13043,355.8,52265.32,41.9,2829.61,114.14,0.6062
2024-02-15 17:00:00,1.839,3.333,13.649,0.13044,353.4,51875.59,41.9,2814.99,113.34,0.6013
2024-02-15 18:00:00,1.8551,3.352,13.622,0.13082,355.4,51977.99,41.81,2824.58,113.61,0.6005
2024-02-15 19:00:00,1.8578,3.373,13.538,0.13104,355.9,52002.01,41.69,2834.13,114.02,0.6021
2024-02-15 20:00:00,1.8529,3.305,13.437,0.13087,352.8,51686.0,41.5,2828.59,113.14,0.5986
2024-02-15 21:00:00,1.8338,3.278,13.253,0.1309,350.3,51327.27,40.99,2794.05,111.99,0.5913
2024-02-15 22:00:00,1.8648,3.321,13.333,0.1309,351.3,51644.4,41.33,2813.41,112.02,0.5978
2024-02-15 23:00:00,1.8629,3.399,13.501,0.13104,354.2,51880.0,41.55,2822.59,113.5,0.6087
2024-02-16 00:00:00,1.852,3.379,13.475,0.13117,356.1,51914.08,41.47,2838.12,113.31,0.6042
2024-02-16 01:00:00,1.8716,3.373,13.565,0.13134,361.8,51952.63,41.71,2842.79,113.43,0.6038
2024-02-16 02:00:00,1.8679,3.4,13.613,0.13153,361.3,52168.15,41.77,2846.96,114.03,0.6046
2024-02-16 03:00:00,1.8642,3.422,13.596,0.13162,361.9,52280.25,41.71,2846.18,113.84,0.6083
2024-02-16 04:00:00,1.8534,3.421,13.541,0.13171,362.6,52121.99,41.56,2838.05,113.29,0.6068
2024-02-16 05:00:00,1.8493,3.416,13.646,0.1319,362.8,52064.38,41.55,2842.0,113.12,0.6044
2024-02-16 06:00:00,1.8351,3.381,13.438,0.13157,358.1,51897.95,41.21,2833.0,112.53,0.6005
2024-02-16 07:00:00,1.8167,3.331,13.323,0.13124,356.3,51731.99,40.76,2815.05,111.48,0.5979
2024-02-16 08:00:00,1.8178,3.331,13.353,0.1316,354.6,51829.3,40.7,2816.1,111.14,0.5969
2024-02-16 09:00:00,1.8032,3.315,13.308,0.13167,353.0,51827.99,40.38,2809.37,111.18,0.5951
2024-02-16 10:00:00,1.817,3.371,13.466,0.13246,356.7,52300.0,40.98,2827.89,112.41,0.6011
2024-02-16 11:00:00,1.8127,3.361,13.487,0.13239,357.6,52213.86,41.0,2823.59,112.11,0.5989
2024-02-16 12:00:00,1.8304,3.377,13.564,0.13244,361.7,52383.44,41.31,2844.2,113.04,0.6105
2024-02-16 13:00:00,1.8064,3.327,13.417,0.13233,362.4,52464.0,40.97,2840.16,112.3,0.6057
2024-02-16 14:00:00,1.7689,3.231,13.132,0.13141,358.4,51920.31,40.13,2797.6,109.77,0.5909
2024-02-16 15:00:00,1.7888,3.232,13.148,0.13113,358.5,51888.01,40.08,2776.01,109.67,0.5896
2024-02-16 16:00:00,1.7943,3.251,13.071,0.13127,358.5,52041.1,40.02,2785.22,109.33,0.5908
2024-02-16 17:00:00,1.7897,3.242,13.041,0.13167,355.8,52016.78,40.13,2777.4,108.94,0.5892
2024-02-16 18:00:00,1.7924,3.25,13.087,0.13185,356.5,51967.33,40.13,2781.11,109.26,0.5919
2024-02-16 19:00:00,1.7844,3.219,12.982,0.13187,354.5,51756.29,39.82,2762.91,108.65,0.5892
2024-02-16 20:00:00,1.7916,3.243,13.038,0.13193,358.2,51838.0,39.99,2781.65,109.47,0.5944
2024-02-16 21:00:00,1.7987,3.265,13.092,0.13248,358.4,51982.01,40.16,2790.68,109.5,0.5949
2024-02-16 22:00:00,1.8071,3.256,13.0,0.13267,359.5,51977.86,40.01,2789.04,109.71,0.593
2024-02-16 23:00:00,1.8072,3.279,13.125,0.13282,360.4,52124.11,40.26,2801.8,110.33,0.5986
2024-02-17 00:00:00,1.7959,3.269,13.164,0.13301,362.1,52003.8,40.12,2796.15,110.54,0.5951
2024-02-17 01:00:00,1.7838,3.232,13.064,0.13273,359.4,51971.33,39.74,2786.73,109.8,0.5892
2024-02-17 02:00:00,1.7865,3.257,13.111,0.13297,361.9,51935.85,40.07,2788.8,109.74,0.5896
2024-02-17 03:00:00,1.7788,3.263,13.139,0.13311,360.0,51968.75,40.21,2793.4,109.89,0.5913
2024-02-17 04:00:00,1.7722,3.26,13.132,0.13368,359.8,52011.62,40.3,2793.32,109.35,0.5922
2024-02-17 05:00:00,1.7723,3.27,13.188,0.13371,357.3,51918.98,40.38,2785.15,109.47,0.5894
2024-02-17 06:00:00,1.7639,3.281,13.181,0.13416,357.8,51925.59,40.35,2787.09,109.62,0.5888
2024-02-17 07:00:00,1.7732,3.292,13.347,0.13439,359.8,51911.33,40.23,2795.57,110.34,0.5923
2024-02-17 08:00:00,1.753,3.263,13.138,0.135,357.4,51740.01,39.82,2774.99,109.31,0.5873
2024-02-17 09:00:00,1.7484,3.244,13.047,0.1355,355.5,51676.4,39.51,2775.37,108.68,0.5835
2024-02-17 10:00:00,1.7562,3.269,13.153,0.13629,356.0,51721.67,39.57,2780.0,109.28,0.5845
2024-02-17 11:00:00,1.7564,3.258,13.178,0.13761,357.1,51690.48,39.71,2780.57,109.38,0.5862
2024-02-17 12:00:00,1.7527,3.259,13.229,0.13736,359.0,51711.1,39.73,2782.98,108.97,0.5883
2024-02-17 13:00:00,1.7324,3.206,12.953,0.13609,354.1,51188.81,38.95,2743.6,106.89,0.5785
2024-02-17 14:00:00,1.7145,3.172,12.835,0.13537,349.9,50841.09,38.74,2739.99,106.98,0.5735
2024-02-17 15:00:00,1.7309,3.204,12.967,0.13571,351.5,50984.56,39.1,2754.33,107.2,0.5786
2024-02-17 16:00:00,1.7398,3.226,13.014,0.13614,352.4,50951.25,39.29,2755.32,107.0,0.5785
2024-02-17 17:00:00,1.749,3.242,13.1,0.13627,354.2,51215.58,39.48,2768.48,107.68,0.5829
2024-02-17 18:00:00,1.7467,3.234,13.095,0.13605,353.2,51263.95,39.54,2769.31,107.49,0.583
2024-02-17 19:00:00,1.7535,3.249,13.131,0.13579,353.3,51394.43,39.61,2774.31,108.01,0.5869
2024-02-17 20:00:00,1.7538,3.261,13.155,0.13613,352.5,51514.0,39.7,2779.33,108.37,0.5991
2024-02-17 21:00:00,1.7571,3.296,13.173,0.13611,352.8,51803.8,39.94,2786.12,109.27,0.5976
2024-02-17 22:00:00,1.7589,3.325,13.172,0.13604,353.0,51710.51,39.83,2785.53,109.23,0.6087
2024-02-17 23:00:00,1.7677,3.331,13.176,0.1359,352.9,51642.64,39.76,2785.93,108.92,0.6096
2024-02-18 00:00:00,1.7836,3.331,13.316,0.13592,351.3,51676.95,39.7,2788.47,109.17,0.6193
2024-02-18 01:00:00,1.777,3.288,13.255,0.13518,350.4,51530.83,39.24,2779.66,108.29,0.6124
2024-02-18 02:00:00,1.7487,3.281,13.291,0.13491,351.7,51277.99,39.14,2771.62,107.7,0.6179
2024-02-18 03:00:00,1.7532,3.342,13.345,0.13492,351.7,51479.99,39.34,2781.68,108.38,0.6208
2024-02-18 04:00:00,1.7509,3.395,13.347,0.13487,353.9,51564.12,39.78,2796.6,108.99,0.6259
2024-02-18 05:00:00,1.7717,3.42,13.426,0.13529,355.0,51656.87,40.21,2802.89,109.49,0.6223
2024-02-18 06:00:00,1.7435,3.367,13.438,0.13517,353.7,51509.58,39.74,2787.57,108.56,0.621
2024-02-18 07:00:00,1.7535,3.364,13.63,0.13514,355.5,51671.1,40.0,2801.0,109.23,0.6243
2024-02-18 08:00:00,1.7646,3.393,13.633,0.13522,356.8,51790.01,39.97,2805.5,109.31,0.6336
2024-02-18 09:00:00,1.7658,3.405,13.701,0.13535,356.8,51976.81,40.4,2819.79,110.89,0.6352
2024-02-18 10:00:00,1.7756,3.422,13.698,0.13532,355.6,51830.83,40.39,2810.0,111.48,0.6321
2024-02-18 11:00:00,1.785,3.417,13.67,0.13535,354.5,51832.01,40.34,2803.4,111.78,0.6344
2024-02-18 12:00:00,1.7704,3.385,13.582,0.13507,352.4,51554.06,39.98,2792.41,110.82,0.6285
2024-02-18 13:00:00,1.7762,3.412,13.5,0.13494,351.9,51628.44,39.94,2787.22,111.26,0.6245
2024-02-18 14:00:00,1.7804,3.489,13.603,0.13514,353.7,51882.0,40.29,2809.86,112.13,0.6271
2024-02-18 15:00:00,1.7851,3.527,13.516,0.13501,352.7,51773.99,40.25,2807.49,112.32,0.6212
2024-02-18 16:00:00,1.7851,3.536,13.57,0.1351,350.9,51835.57,40.34,2805.31,112.61,0.6203
2024-02-18 17:00:00,1.8051,3.511,13.55,0.13504,351.0,51837.94,40.32,2812.01,113.23,0.6177
2024-02-18 18:00:00,1.8046,3.522,13.438,0.1351,351.1,51793.95,40.3,2834.44,113.46,0.6206
2024-02-18 19:00:00,1.7855,3.493,13.342,0.13497,351.5,51758.12,40.15,2827.86,112.73,0.6202
2024-02-18 20:00:00,1.7805,3.491,13.381,0.13504,350.2,51776.0,40.07,2827.51,112.39,0.6184
2024-02-18 21:00:00,1.7827,3.531,13.539,0.13503,350.9,51861.1,40.22,2847.11,113.04,0.6197
2024-02-18 22:00:00,1.8081,3.554,13.686,0.1352,353.3,52239.8,40.67,2880.0,112.8,0.6233
2024-02-18 23:00:00,1.7997,3.521,13.656,0.13518,349.8,52137.67,40.29,2881.2,112.24,0.6193
2024-02-19 00:00:00,1.7935,3.567,13.697,0.13536,352.0,52183.72,40.56,2871.76,112.37,0.6236
2024-02-19 01:00:00,1.7857,3.61,13.534,0.1354,350.7,52092.06,40.2,2867.32,112.2,0.6234
2024-02-19 02:00:00,1.7868,3.587,13.74,0.13543,352.7,52148.6,40.29,2882.8,112.1,0.6222
2024-02-19 03:00:00,1.7794,3.583,13.782,0.13552,352.2,52063.81,40.07,2886.78,111.68,0.6195
2024-02-19 04:00:00,1.789,3.608,14.41,0.13573,352.1,52097.39,40.0,2896.22,111.97,0.6225
2024-02-19 05:00:00,1.7787,3.568,14.653,0.13582,351.5,52130.42,39.96,2907.01,111.79,0.6238
2024-02-19 06:00:00,1.7968,3.592,14.693,0.1359,352.2,52387.53,40.14,2921.66,112.45,0.6248
2024-02-19 07:00:00,1.8243,3.599,14.454,0.13598,354.4,52394.04,40.5,2926.38,113.22,0.6292
2024-02-19 08:00:00,1.7939,3.52,14.112,0.13534,351.0,52098.5,39.84,2906.7,111.69,0.6293
2024-02-19 09:00:00,1.8009,3.552,14.079,0.13546,350.6,52262.99,39.97,2907.87,111.85,0.6308
2024-02-19 10:00:00,1.8022,3.545,14.214,0.13586,352.5,52350.01,39.92,2911.0,111.94,0.6341
2024-02-19 11:00:00,1.7936,3.543,14.261,0.13558,353.2,52336.22,39.99,2913.2,112.67,0.6288
2024-02-19 12:00:00,1.7787,3.505,14.113,0.13566,353.6,52271.09,39.91,2906.1,111.89,0.6246
2024-02-19 13:00:00,1.7715,3.5,14.079,0.13582,352.3,52150.17,39.82,2894.06,112.95,0.6219
2024-02-19 14:00:00,1.7642,3.491,13.905,0.13596,351.4,52100.0,39.61,2900.78,113.24,0.6201
2024-02-19 15:00:00,1.7676,3.531,14.102,0.1362,354.3,52127.99,39.61,2908.93,113.69,0.6246
2024-02-19 16:00:00,1.7473,3.493,14.057,0.13607,351.8,51775.76,39.29,2897.41,112.67,0.6176
2024-02-19 17:00:00,1.7623,3.515,14.197,0.13637,352.7,52151.73,39.57,2942.55,112.6,0.6276
2024-02-19 18:00:00,1.7709,3.52,14.226,0.13643,352.3,51926.61,39.34,2932.65,111.96,0.6228
