timestamp,BNSOL/USDT_2025_1H,SOL/USDT_2025_1H
2025-02-24 23:00:00,146.6,141.81
2025-02-25 00:00:00,145.8,140.88
2025-02-25 01:00:00,145.0,140.15
2025-02-25 02:00:00,146.4,141.55
2025-02-25 03:00:00,143.7,138.95
2025-02-25 04:00:00,142.9,137.98
2025-02-25 05:00:00,145.9,140.91
2025-02-25 06:00:00,143.2,138.27
2025-02-25 07:00:00,141.0,136.25
2025-02-25 08:00:00,142.3,137.51
2025-02-25 09:00:00,139.2,134.56
2025-02-25 10:00:00,141.6,136.73
2025-02-25 11:00:00,146.0,141.28
2025-02-25 12:00:00,144.7,139.83
2025-02-25 13:00:00,143.3,138.32
2025-02-25 14:00:00,140.6,135.91
2025-02-25 15:00:00,143.8,138.89
2025-02-25 16:00:00,147.9,143.05
2025-02-25 17:00:00,147.8,142.68
2025-02-25 18:00:00,145.9,140.89
2025-02-25 19:00:00,150.6,145.43
2025-02-25 20:00:00,149.8,144.64
2025-02-25 21:00:00,151.2,145.86
2025-02-25 22:00:00,150.1,144.92
2025-02-25 23:00:00,149.4,144.33
2025-02-26 00:00:00,146.8,141.76
2025-02-26 01:00:00,147.9,142.89
2025-02-26 02:00:00,148.6,143.49
2025-02-26 03:00:00,148.5,143.32
2025-02-26 04:00:00,147.6,142.48
2025-02-26 05:00:00,146.2,141.22
2025-02-26 06:00:00,147.5,142.46
2025-02-26 07:00:00,145.3,140.19
2025-02-26 08:00:00,145.4,140.27
2025-02-26 09:00:00,146.8,142.01
2025-02-26 10:00:00,145.9,140.87
2025-02-26 11:00:00,143.1,138.14
2025-02-26 12:00:00,141.8,136.91
2025-02-26 13:00:00,141.3,136.48
2025-02-26 14:00:00,143.2,138.34
2025-02-26 15:00:00,144.1,139.27
2025-02-26 16:00:00,142.1,137.18
2025-02-26 17:00:00,138.8,133.99
2025-02-26 18:00:00,135.9,131.36
2025-02-26 19:00:00,136.6,131.93
2025-02-26 20:00:00,139.8,135.44
2025-02-26 21:00:00,141.0,136.23
2025-02-26 22:00:00,140.5,135.77
2025-02-26 23:00:00,140.1,135.32
2025-02-27 00:00:00,141.1,136.23
2025-02-27 01:00:00,141.8,136.97
2025-02-27 02:00:00,140.7,135.86
2025-02-27 03:00:00,143.6,138.57
2025-02-27 04:00:00,142.7,137.83
2025-02-27 05:00:00,144.6,139.66
2025-02-27 06:00:00,147.2,142.08
2025-02-27 07:00:00,146.4,140.99
2025-02-27 08:00:00,144.5,139.55
2025-02-27 09:00:00,145.5,140.71
2025-02-27 10:00:00,147.4,142.28
2025-02-27 11:00:00,145.5,140.48
2025-02-27 12:00:00,145.3,140.23
2025-02-27 13:00:00,144.4,139.37
2025-02-27 14:00:00,142.2,137.26
2025-02-27 15:00:00,144.6,139.63
2025-02-27 16:00:00,141.9,137.01
2025-02-27 17:00:00,143.7,138.8
2025-02-27 18:00:00,143.5,138.44
2025-02-27 19:00:00,141.1,136.29
2025-02-27 20:00:00,141.5,136.64
2025-02-27 21:00:00,142.3,137.42
2025-02-27 22:00:00,143.1,138.05
2025-02-27 23:00:00,142.6,137.68
2025-02-28 00:00:00,141.0,135.98
2025-02-28 01:00:00,136.4,131.29
2025-02-28 02:00:00,133.9,129.08
2025-02-28 03:00:00,132.3,127.62
2025-02-28 04:00:00,132.8,128.24
2025-02-28 05:00:00,132.6,128.11
2025-02-28 06:00:00,132.5,127.9
2025-02-28 07:00:00,133.1,128.55
2025-02-28 08:00:00,135.9,131.03
2025-02-28 09:00:00,137.3,132.49
2025-02-28 10:00:00,135.1,130.38
2025-02-28 11:00:00,138.4,133.52
2025-02-28 12:00:00,140.6,135.58
2025-02-28 13:00:00,142.9,137.85
2025-02-28 14:00:00,149.5,144.34
2025-02-28 15:00:00,150.9,145.68
2025-02-28 16:00:00,150.4,145.08
2025-02-28 17:00:00,149.5,144.23
2025-02-28 18:00:00,151.6,146.18
2025-02-28 19:00:00,151.7,146.36
2025-02-28 20:00:00,151.1,145.79
2025-02-28 21:00:00,153.2,147.71
2025-02-28 22:00:00,152.1,146.72
2025-02-28 23:00:00,153.6,148.18
