timestamp,BNSOL/USDT_2025_15T,SOL/USDT_2025_15T
2025-01-30 12:45:00,247.4,239.89
2025-01-30 13:00:00,247.5,240.09
2025-01-30 13:15:00,248.8,241.62
2025-01-30 13:30:00,247.9,240.15
2025-01-30 13:45:00,248.2,240.95
2025-01-30 14:00:00,247.4,239.88
2025-01-30 14:15:00,247.5,239.98
2025-01-30 14:30:00,247.2,239.57
2025-01-30 14:45:00,249.8,242.14
2025-01-30 15:00:00,251.7,244.33
2025-01-30 15:15:00,249.3,241.21
2025-01-30 15:30:00,250.2,242.68
2025-01-30 15:45:00,248.3,241.09
2025-01-30 16:00:00,248.7,241.07
2025-01-30 16:15:00,250.6,242.97
2025-01-30 16:30:00,249.6,242.2
2025-01-30 16:45:00,250.9,243.21
2025-01-30 17:00:00,249.3,242.04
2025-01-30 17:15:00,248.3,240.72
2025-01-30 17:30:00,247.6,240.12
2025-01-30 17:45:00,248.8,241.07
2025-01-30 18:00:00,249.2,241.27
2025-01-30 18:15:00,247.0,239.98
2025-01-30 18:30:00,248.4,240.7
2025-01-30 18:45:00,248.7,241.09
2025-01-30 19:00:00,248.4,240.54
2025-01-30 19:15:00,247.3,239.62
2025-01-30 19:30:00,247.1,239.62
2025-01-30 19:45:00,248.6,241.13
2025-01-30 20:00:00,247.8,240.2
2025-01-30 20:15:00,247.6,240.13
2025-01-30 20:30:00,246.2,238.61
2025-01-30 20:45:00,246.0,238.63
2025-01-30 21:00:00,246.5,239.41
2025-01-30 21:15:00,247.6,239.85
2025-01-30 21:30:00,247.8,240.2
2025-01-30 21:45:00,248.0,240.51
2025-01-30 22:00:00,247.4,240.23
2025-01-30 22:15:00,247.8,240.72
2025-01-30 22:30:00,249.4,241.79
2025-01-30 22:45:00,247.5,239.97
2025-01-30 23:00:00,247.8,240.18
2025-01-30 23:15:00,248.2,240.33
2025-01-30 23:30:00,247.5,239.87
2025-01-30 23:45:00,246.2,238.31
2025-01-31 00:00:00,244.6,237.09
2025-01-31 00:15:00,245.9,238.36
2025-01-31 00:30:00,246.2,238.61
2025-01-31 00:45:00,246.4,238.86
2025-01-31 01:00:00,246.0,238.29
2025-01-31 01:15:00,245.0,237.45
2025-01-31 01:30:00,245.3,237.41
2025-01-31 01:45:00,245.4,237.72
2025-01-31 02:00:00,245.5,237.98
2025-01-31 02:15:00,244.2,236.8
2025-01-31 02:30:00,244.8,237.34
2025-01-31 02:45:00,245.0,237.63
2025-01-31 03:00:00,243.8,236.36
2025-01-31 03:15:00,243.0,235.63
2025-01-31 03:30:00,243.7,235.84
2025-01-31 03:45:00,243.3,235.95
2025-01-31 04:00:00,243.0,235.3
2025-01-31 04:15:00,244.0,236.59
2025-01-31 04:30:00,243.6,236.2
2025-01-31 04:45:00,243.0,235.91
2025-01-31 05:00:00,244.3,236.74
2025-01-31 05:15:00,244.5,237.15
2025-01-31 05:30:00,244.8,237.29
2025-01-31 05:45:00,245.1,237.55
2025-01-31 06:00:00,245.0,237.3
2025-01-31 06:15:00,245.1,237.57
2025-01-31 06:30:00,245.5,237.96
2025-01-31 06:45:00,245.5,237.79
2025-01-31 07:00:00,245.9,238.21
2025-01-31 07:15:00,245.4,237.81
2025-01-31 07:30:00,244.4,236.88
2025-01-31 07:45:00,243.2,235.73
2025-01-31 08:00:00,242.9,235.41
2025-01-31 08:15:00,242.9,235.58
2025-01-31 08:30:00,243.0,235.39
2025-01-31 08:45:00,242.7,235.12
2025-01-31 09:00:00,242.0,234.59
2025-01-31 09:15:00,242.3,234.8
2025-01-31 09:30:00,242.8,235.21
2025-01-31 09:45:00,243.2,235.73
2025-01-31 10:00:00,243.0,235.62
2025-01-31 10:15:00,242.9,235.43
2025-01-31 10:30:00,243.1,235.69
2025-01-31 10:45:00,243.6,236.06
2025-01-31 11:00:00,244.8,237.31
2025-01-31 11:15:00,246.0,238.27
2025-01-31 11:30:00,245.9,238.55
2025-01-31 11:45:00,246.2,238.76
2025-01-31 12:00:00,246.4,238.97
2025-01-31 12:15:00,247.4,239.78
2025-01-31 12:30:00,246.7,239.16
2025-01-31 12:45:00,248.5,240.72
2025-01-31 13:00:00,248.9,241.16
2025-01-31 13:15:00,248.9,241.24
2025-01-31 13:30:00,247.6,239.87
2025-01-31 13:45:00,248.0,240.36
2025-01-31 14:00:00,246.9,239.2
2025-01-31 14:15:00,247.1,239.46
2025-01-31 14:30:00,246.4,238.35
2025-01-31 14:45:00,244.1,236.49
2025-01-31 15:00:00,245.4,237.82
2025-01-31 15:15:00,247.3,239.66
2025-01-31 15:30:00,247.7,239.94
2025-01-31 15:45:00,247.8,240.09
2025-01-31 16:00:00,247.0,239.29
2025-01-31 16:15:00,245.8,238.15
2025-01-31 16:30:00,245.8,238.26
2025-01-31 16:45:00,246.5,238.73
2025-01-31 17:00:00,245.4,237.73
2025-01-31 17:15:00,245.9,238.22
2025-01-31 17:30:00,243.9,236.33
2025-01-31 17:45:00,243.0,235.35
2025-01-31 18:00:00,242.9,235.58
2025-01-31 18:15:00,240.7,233.23
2025-01-31 18:30:00,238.4,231.46
2025-01-31 18:45:00,237.9,230.4
2025-01-31 19:00:00,238.8,231.49
2025-01-31 19:15:00,239.3,231.92
2025-01-31 19:30:00,238.2,230.83
2025-01-31 19:45:00,238.1,230.52
2025-01-31 20:00:00,237.2,229.83
2025-01-31 20:15:00,236.8,229.38
2025-01-31 20:30:00,236.7,229.46
2025-01-31 20:45:00,237.6,230.01
2025-01-31 21:00:00,236.6,229.3
2025-01-31 21:15:00,235.7,228.5
2025-01-31 21:30:00,236.6,229.34
2025-01-31 21:45:00,237.5,230.26
2025-01-31 22:00:00,237.1,229.93
2025-01-31 22:15:00,238.3,230.98
2025-01-31 22:30:00,239.0,231.73
2025-01-31 22:45:00,238.5,231.21
2025-01-31 23:00:00,237.6,230.38
2025-01-31 23:15:00,238.5,231.02
2025-01-31 23:30:00,238.4,231.02
2025-01-31 23:45:00,239.2,231.77
2025-02-01 00:00:00,240.0,232.79
2025-02-01 00:15:00,238.7,231.3
2025-02-01 00:30:00,239.0,231.67
2025-02-01 00:45:00,239.9,232.57
2025-02-01 01:00:00,241.2,233.74
2025-02-01 01:15:00,241.2,233.64
2025-02-01 01:30:00,241.5,233.88
2025-02-01 01:45:00,239.8,232.37
2025-02-01 02:00:00,239.2,231.7
2025-02-01 02:15:00,240.4,232.82
2025-02-01 02:30:00,239.8,232.33
2025-02-01 02:45:00,240.3,232.82
2025-02-01 03:00:00,238.7,231.43
2025-02-01 03:15:00,238.5,230.97
2025-02-01 03:30:00,238.4,231.01
2025-02-01 03:45:00,239.0,231.46
2025-02-01 04:00:00,238.9,231.27
2025-02-01 04:15:00,239.3,231.95
2025-02-01 04:30:00,239.5,232.25
2025-02-01 04:45:00,239.2,231.77
2025-02-01 05:00:00,239.7,232.29
2025-02-01 05:15:00,240.0,232.53
2025-02-01 05:30:00,240.2,232.89
2025-02-01 05:45:00,239.7,232.21
2025-02-01 06:00:00,238.8,231.46
2025-02-01 06:15:00,238.6,231.22
2025-02-01 06:30:00,238.2,230.83
2025-02-01 06:45:00,238.7,231.41
2025-02-01 07:00:00,238.3,230.76
2025-02-01 07:15:00,237.6,230.26
2025-02-01 07:30:00,237.9,230.24
2025-02-01 07:45:00,238.1,230.68
2025-02-01 08:00:00,238.0,230.47
2025-02-01 08:15:00,237.1,229.71
2025-02-01 08:30:00,236.4,229.05
2025-02-01 08:45:00,237.0,229.59
2025-02-01 09:00:00,236.1,228.81
2025-02-01 09:15:00,235.7,228.5
2025-02-01 09:30:00,234.9,227.64
2025-02-01 09:45:00,234.2,227.01
2025-02-01 10:00:00,235.4,227.99
2025-02-01 10:15:00,235.4,228.15
2025-02-01 10:30:00,234.9,227.48
2025-02-01 10:45:00,233.8,226.47
2025-02-01 11:00:00,234.5,227.18
2025-02-01 11:15:00,234.9,227.68
2025-02-01 11:30:00,234.4,227.2
2025-02-01 11:45:00,235.5,228.11
2025-02-01 12:00:00,235.1,227.9
2025-02-01 12:15:00,235.3,227.98
2025-02-01 12:30:00,235.7,228.45
2025-02-01 12:45:00,236.5,229.16
2025-02-01 13:00:00,236.3,229.14
2025-02-01 13:15:00,236.4,229.09
2025-02-01 13:30:00,235.9,228.54
2025-02-01 13:45:00,234.3,227.03
2025-02-01 14:00:00,234.6,227.24
2025-02-01 14:15:00,234.5,227.11
2025-02-01 14:30:00,234.9,227.6
2025-02-01 14:45:00,232.6,225.35
2025-02-01 15:00:00,233.3,226.01
2025-02-01 15:15:00,233.2,225.86
2025-02-01 15:30:00,233.9,226.7
2025-02-01 15:45:00,233.6,226.38
2025-02-01 16:00:00,233.0,225.93
2025-02-01 16:15:00,233.7,226.56
2025-02-01 16:30:00,232.9,225.71
2025-02-01 16:45:00,232.0,224.89
2025-02-01 17:00:00,233.2,226.08
2025-02-01 17:15:00,234.5,227.32
2025-02-01 17:30:00,233.7,226.69
2025-02-01 17:45:00,234.3,227.25
2025-02-01 18:00:00,233.6,226.75
2025-02-01 18:15:00,233.5,226.47
2025-02-01 18:30:00,233.0,225.74
2025-02-01 18:45:00,231.4,224.45
2025-02-01 19:00:00,230.8,223.91
2025-02-01 19:15:00,229.9,223.12
2025-02-01 19:30:00,229.0,222.11
2025-02-01 19:45:00,228.5,221.75
2025-02-01 20:00:00,226.7,219.46
2025-02-01 20:15:00,224.5,217.64
2025-02-01 20:30:00,225.7,219.09
2025-02-01 20:45:00,225.2,218.45
2025-02-01 21:00:00,225.8,219.0
2025-02-01 21:15:00,225.6,218.61
2025-02-01 21:30:00,223.6,217.02
2025-02-01 21:45:00,223.1,216.12
2025-02-01 22:00:00,222.3,215.7
2025-02-01 22:15:00,221.4,214.69
2025-02-01 22:30:00,223.5,216.81
2025-02-01 22:45:00,222.5,215.85
2025-02-01 23:00:00,220.5,213.78
2025-02-01 23:15:00,220.2,213.63
2025-02-01 23:30:00,221.4,214.65
2025-02-01 23:45:00,219.6,213.03
2025-02-02 00:00:00,221.8,215.03
2025-02-02 00:15:00,222.2,215.85
2025-02-02 00:30:00,224.1,217.36
2025-02-02 00:45:00,223.9,217.17
2025-02-02 01:00:00,224.9,218.3
2025-02-02 01:15:00,225.0,218.24
2025-02-02 01:30:00,225.0,218.22
2025-02-02 01:45:00,224.3,217.53
2025-02-02 02:00:00,222.4,215.78
2025-02-02 02:15:00,223.0,216.14
2025-02-02 02:30:00,222.5,215.72
2025-02-02 02:45:00,220.9,214.21
2025-02-02 03:00:00,219.1,212.27
2025-02-02 03:15:00,217.2,210.09
2025-02-02 03:30:00,216.7,209.8
2025-02-02 03:45:00,213.6,207.11
2025-02-02 04:00:00,216.0,209.22
2025-02-02 04:15:00,217.0,210.35
2025-02-02 04:30:00,216.7,209.96
2025-02-02 04:45:00,215.3,208.56
2025-02-02 05:00:00,215.7,209.2
2025-02-02 05:15:00,216.9,210.15
2025-02-02 05:30:00,217.8,211.23
2025-02-02 05:45:00,219.0,212.29
2025-02-02 06:00:00,220.1,213.42
2025-02-02 06:15:00,220.7,213.8
2025-02-02 06:30:00,219.8,212.92
2025-02-02 06:45:00,219.7,212.99
2025-02-02 07:00:00,220.0,213.2
2025-02-02 07:15:00,218.5,211.56
2025-02-02 07:30:00,218.4,211.86
2025-02-02 07:45:00,218.6,211.78
2025-02-02 08:00:00,217.9,211.28
2025-02-02 08:15:00,219.4,212.72
2025-02-02 08:30:00,221.7,214.95
2025-02-02 08:45:00,222.2,215.21
2025-02-02 09:00:00,221.0,214.46
2025-02-02 09:15:00,220.2,213.5
2025-02-02 09:30:00,221.4,214.5
2025-02-02 09:45:00,220.6,213.71
2025-02-02 10:00:00,219.6,212.73
2025-02-02 10:15:00,218.8,211.93
2025-02-02 10:30:00,219.2,212.3
2025-02-02 10:45:00,218.8,212.0
2025-02-02 11:00:00,217.9,211.19
2025-02-02 11:15:00,216.3,209.5
2025-02-02 11:30:00,215.3,208.46
2025-02-02 11:45:00,215.5,208.68
2025-02-02 12:00:00,217.8,211.03
2025-02-02 12:15:00,216.8,210.0
2025-02-02 12:30:00,216.8,210.28
2025-02-02 12:45:00,214.9,208.31
2025-02-02 13:00:00,217.0,210.37
2025-02-02 13:15:00,217.4,210.66
2025-02-02 13:30:00,218.6,211.82
2025-02-02 13:45:00,219.6,212.84
2025-02-02 14:00:00,220.8,213.95
2025-02-02 14:15:00,220.5,213.82
2025-02-02 14:30:00,219.5,212.77
2025-02-02 14:45:00,220.3,213.33
2025-02-02 15:00:00,218.7,211.94
2025-02-02 15:15:00,216.8,210.1
2025-02-02 15:30:00,217.6,210.78
2025-02-02 15:45:00,218.7,212.07
2025-02-02 16:00:00,216.2,209.44
2025-02-02 16:15:00,215.2,208.36
2025-02-02 16:30:00,214.1,207.37
2025-02-02 16:45:00,213.3,206.66
2025-02-02 17:00:00,214.2,207.6
2025-02-02 17:15:00,212.1,205.38
2025-02-02 17:30:00,210.9,204.32
2025-02-02 17:45:00,209.5,203.19
2025-02-02 18:00:00,208.8,202.25
2025-02-02 18:15:00,210.3,203.97
2025-02-02 18:30:00,205.1,198.77
2025-02-02 18:45:00,203.8,197.67
2025-02-02 19:00:00,203.6,197.19
2025-02-02 19:15:00,204.4,198.04
2025-02-02 19:30:00,211.2,205.16
2025-02-02 19:45:00,209.8,203.54
2025-02-02 20:00:00,212.0,205.53
2025-02-02 20:15:00,211.1,204.66
2025-02-02 20:30:00,210.3,203.86
2025-02-02 20:45:00,209.5,203.01
2025-02-02 21:00:00,209.5,203.02
2025-02-02 21:15:00,208.5,201.93
2025-02-02 21:30:00,208.9,202.29
2025-02-02 21:45:00,208.5,202.18
2025-02-02 22:00:00,211.7,205.13
2025-02-02 22:15:00,209.1,202.62
2025-02-02 22:30:00,204.4,198.14
2025-02-02 22:45:00,209.8,203.67
2025-02-02 23:00:00,207.8,201.56
2025-02-02 23:15:00,205.3,198.5
2025-02-02 23:30:00,209.1,202.35
2025-02-02 23:45:00,209.8,203.51
2025-02-03 00:00:00,208.3,201.96
2025-02-03 00:15:00,206.4,200.45
2025-02-03 00:30:00,198.3,193.27
2025-02-03 00:45:00,204.4,198.34
2025-02-03 01:00:00,202.2,196.3
2025-02-03 01:15:00,199.4,193.62
2025-02-03 01:30:00,197.3,191.97
2025-02-03 01:45:00,189.3,184.93
2025-02-03 02:00:00,188.4,188.86
2025-02-03 02:15:00,192.1,187.32
2025-02-03 02:30:00,194.5,189.69
2025-02-03 02:45:00,193.7,187.95
2025-02-03 03:00:00,201.3,195.14
2025-02-03 03:15:00,200.9,195.28
2025-02-03 03:30:00,199.4,193.9
2025-02-03 03:45:00,203.7,197.92
2025-02-03 04:00:00,202.0,196.23
2025-02-03 04:15:00,200.1,194.34
2025-02-03 04:30:00,197.2,191.69
2025-02-03 04:45:00,195.3,189.87
2025-02-03 05:00:00,196.3,190.58
2025-02-03 05:15:00,199.4,193.95
2025-02-03 05:30:00,199.6,193.99
2025-02-03 05:45:00,202.4,196.83
2025-02-03 06:00:00,200.6,194.75
2025-02-03 06:15:00,202.4,196.71
2025-02-03 06:30:00,200.4,194.77
2025-02-03 06:45:00,201.1,195.74
2025-02-03 07:00:00,202.1,196.56
2025-02-03 07:15:00,203.6,197.78
2025-02-03 07:30:00,203.1,197.2
2025-02-03 07:45:00,204.9,199.09
2025-02-03 08:00:00,202.4,196.87
2025-02-03 08:15:00,201.6,195.84
2025-02-03 08:30:00,199.5,193.53
2025-02-03 08:45:00,201.2,195.59
2025-02-03 09:00:00,204.3,198.52
2025-02-03 09:15:00,202.0,196.17
2025-02-03 09:30:00,199.9,194.55
2025-02-03 09:45:00,200.0,194.2
2025-02-03 10:00:00,201.6,196.0
2025-02-03 10:15:00,205.3,199.39
2025-02-03 10:30:00,205.4,199.54
2025-02-03 10:45:00,207.8,201.84
2025-02-03 11:00:00,206.5,200.64
2025-02-03 11:15:00,205.4,199.47
2025-02-03 11:30:00,205.2,199.15
2025-02-03 11:45:00,204.5,198.74
2025-02-03 12:00:00,203.5,197.52
2025-02-03 12:15:00,203.7,197.8
2025-02-03 12:30:00,203.2,197.3
2025-02-03 12:45:00,201.0,195.12
2025-02-03 13:00:00,200.5,194.64
2025-02-03 13:15:00,199.3,193.41
2025-02-03 13:30:00,202.5,196.6
2025-02-03 13:45:00,200.6,194.67
2025-02-03 14:00:00,197.1,191.26
2025-02-03 14:15:00,197.0,191.18
2025-02-03 14:30:00,203.8,197.93
2025-02-03 14:45:00,205.6,199.71
2025-02-03 15:00:00,205.0,199.0
2025-02-03 15:15:00,213.7,207.41
2025-02-03 15:30:00,215.3,209.17
2025-02-03 15:45:00,213.4,207.02
2025-02-03 16:00:00,211.4,205.05
2025-02-03 16:15:00,213.5,207.08
2025-02-03 16:30:00,214.8,208.28
2025-02-03 16:45:00,214.0,207.69
2025-02-03 17:00:00,212.5,206.05
2025-02-03 17:15:00,213.9,207.52
2025-02-03 17:30:00,214.0,207.48
2025-02-03 17:45:00,213.4,206.63
2025-02-03 18:00:00,212.2,205.95
2025-02-03 18:15:00,215.0,208.37
2025-02-03 18:30:00,216.3,209.72
2025-02-03 18:45:00,218.1,211.81
2025-02-03 19:00:00,218.5,212.6
2025-02-03 19:15:00,218.8,212.63
2025-02-03 19:30:00,219.8,213.7
2025-02-03 19:45:00,221.1,215.2
2025-02-03 20:00:00,218.2,211.81
2025-02-03 20:15:00,218.5,212.39
2025-02-03 20:30:00,217.3,211.01
2025-02-03 20:45:00,217.6,211.52
2025-02-03 21:00:00,216.9,210.68
2025-02-03 21:15:00,219.6,213.22
2025-02-03 21:30:00,221.5,215.06
2025-02-03 21:45:00,223.0,216.48
2025-02-03 22:00:00,222.7,216.23
2025-02-03 22:15:00,224.6,218.39
2025-02-03 22:30:00,223.8,217.42
2025-02-03 22:45:00,224.1,217.54
2025-02-03 23:00:00,222.8,216.47
2025-02-03 23:15:00,222.3,216.0
2025-02-03 23:30:00,222.5,215.8
2025-02-03 23:45:00,222.9,216.28
2025-02-04 00:00:00,223.4,217.03
2025-02-04 00:15:00,222.2,215.99
2025-02-04 00:30:00,223.6,217.17
2025-02-04 00:45:00,221.7,215.3
2025-02-04 01:00:00,222.1,215.73
2025-02-04 01:15:00,222.9,217.29
2025-02-04 01:30:00,225.1,218.42
2025-02-04 01:45:00,225.0,218.64
2025-02-04 02:00:00,224.8,218.4
2025-02-04 02:15:00,224.6,218.2
2025-02-04 02:30:00,223.6,217.21
2025-02-04 02:45:00,222.0,215.67
2025-02-04 03:00:00,222.8,216.17
2025-02-04 03:15:00,220.8,214.29
2025-02-04 03:30:00,221.7,215.23
2025-02-04 03:45:00,221.8,215.48
2025-02-04 04:00:00,222.1,215.74
2025-02-04 04:15:00,221.2,214.4
2025-02-04 04:30:00,220.4,213.58
2025-02-04 04:45:00,219.4,212.93
2025-02-04 05:00:00,214.2,208.32
2025-02-04 05:15:00,210.3,204.2
2025-02-04 05:30:00,209.2,203.21
2025-02-04 05:45:00,210.0,203.94
2025-02-04 06:00:00,213.0,206.6
2025-02-04 06:15:00,210.3,204.14
2025-02-04 06:30:00,212.3,206.09
2025-02-04 06:45:00,212.8,206.61
2025-02-04 07:00:00,212.8,206.67
2025-02-04 07:15:00,212.0,205.62
2025-02-04 07:30:00,212.7,206.53
2025-02-04 07:45:00,210.4,204.23
2025-02-04 08:00:00,211.5,205.68
2025-02-04 08:15:00,212.0,205.7
2025-02-04 08:30:00,209.1,202.88
2025-02-04 08:45:00,209.8,203.61
2025-02-04 09:00:00,211.4,205.16
2025-02-04 09:15:00,211.2,205.24
2025-02-04 09:30:00,212.0,206.1
2025-02-04 09:45:00,211.1,204.64
2025-02-04 10:00:00,213.1,206.48
2025-02-04 10:15:00,214.5,208.1
2025-02-04 10:30:00,215.2,208.59
2025-02-04 10:45:00,214.6,207.58
2025-02-04 11:00:00,216.6,209.81
2025-02-04 11:15:00,217.0,210.26
2025-02-04 11:30:00,216.4,209.72
2025-02-04 11:45:00,214.2,207.67
2025-02-04 12:00:00,215.7,209.09
2025-02-04 12:15:00,216.9,210.18
2025-02-04 12:30:00,217.8,211.21
2025-02-04 12:45:00,217.9,211.17
2025-02-04 13:00:00,219.6,212.8
2025-02-04 13:15:00,219.2,212.53
2025-02-04 13:30:00,218.6,212.16
2025-02-04 13:45:00,216.7,210.36
2025-02-04 14:00:00,216.1,209.93
2025-02-04 14:15:00,218.5,211.96
2025-02-04 14:30:00,221.6,215.14
2025-02-04 14:45:00,220.6,214.24
2025-02-04 15:00:00,218.7,212.19
2025-02-04 15:15:00,219.7,212.48
2025-02-04 15:30:00,220.4,213.85
2025-02-04 15:45:00,222.4,215.65
2025-02-04 16:00:00,224.2,217.56
2025-02-04 16:15:00,223.1,216.26
2025-02-04 16:30:00,222.8,216.28
2025-02-04 16:45:00,221.2,214.55
2025-02-04 17:00:00,222.7,215.94
2025-02-04 17:15:00,220.3,213.86
2025-02-04 17:30:00,220.0,213.42
2025-02-04 17:45:00,220.3,213.86
2025-02-04 18:00:00,219.3,212.89
2025-02-04 18:15:00,218.8,212.31
2025-02-04 18:30:00,219.5,213.14
2025-02-04 18:45:00,221.2,214.47
2025-02-04 19:00:00,223.9,217.35
2025-02-04 19:15:00,223.6,217.4
2025-02-04 19:30:00,223.6,216.92
2025-02-04 19:45:00,214.8,208.29
2025-02-04 20:00:00,213.4,207.36
2025-02-04 20:15:00,213.4,206.94
2025-02-04 20:30:00,214.1,207.84
2025-02-04 20:45:00,212.5,206.21
2025-02-04 21:00:00,212.0,205.99
2025-02-04 21:15:00,211.6,205.24
2025-02-04 21:30:00,209.7,203.61
2025-02-04 21:45:00,209.2,203.11
2025-02-04 22:00:00,209.8,203.72
2025-02-04 22:15:00,209.8,203.63
2025-02-04 22:30:00,210.8,204.5
2025-02-04 22:45:00,211.8,205.48
2025-02-04 23:00:00,212.1,205.66
2025-02-04 23:15:00,211.0,204.72
2025-02-04 23:30:00,212.2,206.11
2025-02-04 23:45:00,212.9,206.64
2025-02-05 00:00:00,212.9,206.69
2025-02-05 00:15:00,213.5,207.13
2025-02-05 00:30:00,213.6,207.06
2025-02-05 00:45:00,213.1,206.71
2025-02-05 01:00:00,214.8,208.18
2025-02-05 01:15:00,214.4,207.49
2025-02-05 01:30:00,214.0,206.95
2025-02-05 01:45:00,212.0,205.52
2025-02-05 02:00:00,212.5,206.1
2025-02-05 02:15:00,212.7,206.14
2025-02-05 02:30:00,212.5,206.4
2025-02-05 02:45:00,214.0,207.56
2025-02-05 03:00:00,213.5,207.14
2025-02-05 03:15:00,213.2,206.83
2025-02-05 03:30:00,214.5,208.09
2025-02-05 03:45:00,213.5,207.38
2025-02-05 04:00:00,212.5,206.2
2025-02-05 04:15:00,212.3,205.59
2025-02-05 04:30:00,213.0,206.32
2025-02-05 04:45:00,211.6,205.06
2025-02-05 05:00:00,210.8,204.59
2025-02-05 05:15:00,210.7,204.36
2025-02-05 05:30:00,210.7,204.15
2025-02-05 05:45:00,213.0,206.47
2025-02-05 06:00:00,213.5,207.0
2025-02-05 06:15:00,212.2,205.98
2025-02-05 06:30:00,211.9,205.36
2025-02-05 06:45:00,211.2,204.74
2025-02-05 07:00:00,211.2,204.81
2025-02-05 07:15:00,211.4,205.04
2025-02-05 07:30:00,211.3,204.88
2025-02-05 07:45:00,211.6,205.07
2025-02-05 08:00:00,212.2,205.73
2025-02-05 08:15:00,211.0,204.65
2025-02-05 08:30:00,210.6,204.06
2025-02-05 08:45:00,211.5,204.97
2025-02-05 09:00:00,212.3,205.38
2025-02-05 09:15:00,211.5,204.55
2025-02-05 09:30:00,210.2,203.67
2025-02-05 09:45:00,210.1,203.37
2025-02-05 10:00:00,210.3,203.47
2025-02-05 10:15:00,211.7,204.79
2025-02-05 10:30:00,211.4,205.01
2025-02-05 10:45:00,211.0,204.65
2025-02-05 11:00:00,212.1,206.02
2025-02-05 11:15:00,212.0,205.24
2025-02-05 11:30:00,212.3,205.86
2025-02-05 11:45:00,212.9,206.33
2025-02-05 12:00:00,213.0,206.3
2025-02-05 12:15:00,213.2,206.35
2025-02-05 12:30:00,212.1,205.61
2025-02-05 12:45:00,211.8,204.85
2025-02-05 13:00:00,211.7,205.24
2025-02-05 13:15:00,212.3,205.28
2025-02-05 13:30:00,212.4,205.64
2025-02-05 13:45:00,212.8,206.0
2025-02-05 14:00:00,211.4,204.7
2025-02-05 14:15:00,213.2,206.49
2025-02-05 14:30:00,213.8,206.83
2025-02-05 14:45:00,210.8,203.94
2025-02-05 15:00:00,210.8,204.3
2025-02-05 15:15:00,212.2,205.27
2025-02-05 15:30:00,210.1,203.27
2025-02-05 15:45:00,208.6,201.77
2025-02-05 16:00:00,206.8,200.08
2025-02-05 16:15:00,206.1,199.4
2025-02-05 16:30:00,206.0,199.57
2025-02-05 16:45:00,206.3,199.79
2025-02-05 17:00:00,207.7,201.24
2025-02-05 17:15:00,205.1,198.59
2025-02-05 17:30:00,203.2,197.13
2025-02-05 17:45:00,203.8,197.41
2025-02-05 18:00:00,203.1,196.95
2025-02-05 18:15:00,203.8,197.54
2025-02-05 18:30:00,204.2,197.96
2025-02-05 18:45:00,204.0,197.75
2025-02-05 19:00:00,203.9,197.45
2025-02-05 19:15:00,205.4,199.08
2025-02-05 19:30:00,205.5,199.15
2025-02-05 19:45:00,205.9,199.56
2025-02-05 20:00:00,206.3,199.86
2025-02-05 20:15:00,205.7,199.49
2025-02-05 20:30:00,203.0,196.76
2025-02-05 20:45:00,204.9,198.56
2025-02-05 21:00:00,204.5,198.45
2025-02-05 21:15:00,205.2,198.95
2025-02-05 21:30:00,205.9,199.78
2025-02-05 21:45:00,205.1,198.83
2025-02-05 22:00:00,205.5,199.24
2025-02-05 22:15:00,203.2,197.0
2025-02-05 22:30:00,201.7,195.69
2025-02-05 22:45:00,202.2,195.99
2025-02-05 23:00:00,203.0,197.0
2025-02-05 23:15:00,201.8,195.67
2025-02-05 23:30:00,202.4,196.25
2025-02-05 23:45:00,202.3,196.12
2025-02-06 00:00:00,204.3,197.86
2025-02-06 00:15:00,204.9,198.29
2025-02-06 00:30:00,204.1,197.88
2025-02-06 00:45:00,203.4,197.18
2025-02-06 01:00:00,204.8,199.05
2025-02-06 01:15:00,205.3,198.84
2025-02-06 01:30:00,204.8,198.36
2025-02-06 01:45:00,205.9,199.4
2025-02-06 02:00:00,207.0,200.7
2025-02-06 02:15:00,207.2,200.67
2025-02-06 02:30:00,207.0,200.73
2025-02-06 02:45:00,206.9,200.31
2025-02-06 03:00:00,206.1,199.65
2025-02-06 03:15:00,206.7,200.22
2025-02-06 03:30:00,207.6,201.04
2025-02-06 03:45:00,207.1,200.71
2025-02-06 04:00:00,207.4,201.07
2025-02-06 04:15:00,208.3,201.68
2025-02-06 04:30:00,207.7,201.45
2025-02-06 04:45:00,208.0,201.58
2025-02-06 05:00:00,207.6,201.03
2025-02-06 05:15:00,208.4,201.9
2025-02-06 05:30:00,208.6,202.31
2025-02-06 05:45:00,208.2,201.7
2025-02-06 06:00:00,209.2,202.71
2025-02-06 06:15:00,209.2,202.26
2025-02-06 06:30:00,209.8,203.47
2025-02-06 06:45:00,210.4,203.7
2025-02-06 07:00:00,209.1,202.57
2025-02-06 07:15:00,209.3,202.51
2025-02-06 07:30:00,208.9,202.27
2025-02-06 07:45:00,208.5,202.0
2025-02-06 08:00:00,208.6,201.87
2025-02-06 08:15:00,208.4,201.67
2025-02-06 08:30:00,207.9,201.21
2025-02-06 08:45:00,207.8,201.15
2025-02-06 09:00:00,209.3,202.77
2025-02-06 09:15:00,208.8,201.93
2025-02-06 09:30:00,208.3,201.87
2025-02-06 09:45:00,209.3,202.57
2025-02-06 10:00:00,209.0,202.58
2025-02-06 10:15:00,209.1,202.59
2025-02-06 10:30:00,208.0,201.32
2025-02-06 10:45:00,207.8,201.34
