Unnamed: 0,Pair,Total return (%),Sharpe ratio,Max drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median Absolute Percent Delta Beta (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
0,ARBUSDT_2024_5m ~ TIAUSDT_2024_5m,44.739326530196905,0.1020932950343482,27.81470811773399,123,67.47967479674797,375.7723577235772,0.0601005757334315,31.370200258739654,0.5897720696571351,0.1550087993216412,0.275211771217421
0,GALAUSDT_2024_5m ~ GRTUSDT_2024_5m,18.035006418406315,0.0437500765354062,22.228310365927868,115,65.21739130434783,395.3478260869565,0.1005844829116875,24.274804868239503,0.4083183269266266,0.2524505301422033,0.0024540193196254
0,SUIUSDT_2024_5m ~ EGLDUSDT_2024_5m,-32.12578923064016,-0.0727126942104379,64.48157824226753,105,55.23809523809524,397.57142857142856,0.0260117395251116,36.89630596301298,0.6192158183909391,0.195114785318451,-0.0972534715634315
0,SEIUSDT_2024_5m ~ CRVUSDT_2024_5m,-21.915754861171177,-0.0658524041453695,31.394747129477057,107,57.00934579439251,410.3738317757009,0.974851583121956,43.72056385938776,0.676158140955363,0.3721124255834704,0.0059363972142119
0,HBARUSDT_2024_5m ~ FILUSDT_2024_5m,-44.94092504482652,-0.0486587614262607,69.86186020637446,117,60.68376068376068,384.017094017094,0.0072839425531645,25.141254319357675,0.4435772124118053,0.8099909038468521,0.3720053416204551
0,AXSUSDT_2024_5m ~ CRVUSDT_2024_5m,-1.2677170377425535,-0.0028742407418346,25.013436882035737,117,51.28205128205128,355.8974358974359,12.211502526778531,24.29225920088316,0.3933035099068505,-0.0329533375851902,-0.2588826969832169
0,MANAUSDT_2024_5m ~ ALGOUSDT_2024_5m,18.500706712192585,0.0926570157129195,12.790255246501768,115,72.17391304347827,366.5652173913044,1.7872910042962236,16.27319652868361,0.3149885828941379,0.2381932801545353,0.4319082511128685
0,IOTAUSDT_2024_5m ~ SEIUSDT_2024_5m,43.27915617892059,0.1448254625675119,18.37917054698286,131,64.8854961832061,437.3282442748091,0.1806588892141559,34.57435179562835,0.5187178776368984,0.2258502867693528,0.4239214360044294
0,EOSUSDT_2024_5m ~ FILUSDT_2024_5m,26.04408083235292,0.0998469971363781,17.464159695023486,124,64.51612903225806,404.5564516129032,0.0780614724531526,27.694793901215405,0.3961846064729268,0.0800071815148506,0.242816511436736
0,AXSUSDT_2024_5m ~ XTZUSDT_2024_5m,-2.9035235467603537,-0.0125446021135753,26.772050055475603,135,56.2962962962963,381.0740740740741,5.799188919470931,16.924412048390934,0.3475925326065887,0.1040125160163128,0.2703346477552215
0,XTZUSDT_2024_5m ~ FILUSDT_2024_5m,31.33363777154895,0.1450122233261937,15.072082554967746,113,67.2566371681416,428.3628318584071,0.1006486200033542,25.437364491935057,0.4129199708959863,0.025150402033927,0.2240787694248872
0,AXSUSDT_2024_5m ~ FLOWUSDT_2024_5m,30.630582798632183,0.0947662030080388,14.606047195844388,140,64.28571428571429,330.60714285714283,7.472974041134533,16.11328404059561,0.2947815789626662,-0.2766055952524563,0.1281724245778054
0,OPUSDT_2024_5m ~ INJUSDT_2024_5m,-17.448989159671715,-0.0423388768833883,40.79480373274208,117,58.119658119658126,424.2735042735043,0.0382443387465388,50.64880603065831,0.6748500106742661,0.0878781688187726,0.2106952093486104
0,HBARUSDT_2024_5m ~ STXUSDT_2024_5m,-90.58958112296838,-0.0890655215472279,100.03611321263786,119,57.14285714285714,450.2941176470589,0.0141569461926873,46.01863821608936,0.6641534243310265,1.0037869864768616,0.4865933751116179
0,SANDUSDT_2024_5m ~ ATOMUSDT_2024_5m,43.03694367322978,0.1394194035352905,11.15330502568394,123,67.47967479674797,401.7073170731707,0.0470205733955012,26.170488605763204,0.3458430638067611,-0.3280469240155449,-0.0154141982699892
0,AXSUSDT_2024_5m ~ EOSUSDT_2024_5m,7.106096422314921,0.0225697521373887,15.878673117716165,127,56.69291338582677,369.8031496062992,9.131199541752112,23.7759746464778,0.3420738914512,-0.2439439664985906,-0.2017239354561238
0,XTZUSDT_2024_5m ~ ATOMUSDT_2024_5m,12.091179040022269,0.0423042756670932,21.77147243663226,126,57.14285714285714,406.23015873015873,0.0831188128001042,29.907906206034,0.3926970928106121,0.2365110563640337,0.3481332341417391
0,IOTAUSDT_2024_5m ~ FILUSDT_2024_5m,31.340845706842245,0.1084185198885333,16.12007029095141,123,60.16260162601627,360.3252032520325,0.0280906883864126,24.218481327816068,0.3777798308063906,-0.010846222165214,0.329833461844221
0,SUIUSDT_2024_5m ~ IOTAUSDT_2024_5m,-7.516615874910702,-0.025268261331345,24.3813351025093,110,55.45454545454545,419.04545454545456,2.905988012135276,40.333237665276414,0.6162754040549667,0.3275422840236918,0.1367951526147119
0,WLDUSDT_2024_5m ~ FILUSDT_2024_5m,-6.115546761933034,-0.0125316869933183,40.31907818888813,119,62.18487394957983,413.6554621848739,0.7901398481090999,35.97898753038872,0.5365051616611383,0.0203675887611322,0.1855529608000396
0,OPUSDT_2024_5m ~ ATOMUSDT_2024_5m,-48.24863716889697,-0.1937455086233127,62.76908072376051,112,50.0,478.7053571428572,0.2888672761503495,42.32176297986341,0.52445877281041,0.4320279290497107,0.2594184466980799
0,SANDUSDT_2024_5m ~ ALGOUSDT_2024_5m,17.780213048608108,0.1071402939127281,8.472286030340324,111,65.76576576576578,352.56756756756755,1.927989515681877,15.11365732655041,0.2851269237226006,-0.0355256497388657,0.0070112698248802
0,ARBUSDT_2024_5m ~ LDOUSDT_2024_5m,24.72661376393116,0.0919973747333195,14.651264501449226,116,62.06896551724138,412.41379310344826,0.3346236919761769,34.71057053069353,0.5044660797316025,0.1429638162113974,0.5650957393909425
0,EOSUSDT_2024_5m ~ MANAUSDT_2024_5m,11.352280527776127,0.0667330824067461,16.518913587052428,123,64.22764227642277,394.1463414634146,1.1427816158148387,17.749242982560126,0.3234477774176181,-0.030895067289384,-0.3291410155114332
0,HBARUSDT_2024_5m ~ IMXUSDT_2024_5m,-0.2270214094127345,-0.0003672961202471,43.50169586996205,104,64.42307692307693,388.7980769230769,0.0125559652968535,44.143665381480304,0.5261489086586302,0.940630133458314,0.2978885880050906
0,APTUSDT_2024_5m ~ SANDUSDT_2024_5m,14.959426176140294,0.0457976177541054,25.86353658666951,126,59.523809523809526,369.5634920634921,18.027197169230508,23.110683226555384,0.4052222449560383,-0.2450839599859792,-0.1033594619314264
0,EGLDUSDT_2024_5m ~ ATOMUSDT_2024_5m,-5.542794460897197,-0.0307403225468029,27.457913618766757,125,48.0,407.16,4.290269226830263,20.799120112167067,0.374500032434244,0.157122582012852,0.3041415232729535
